class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
U,4,1,1,Left,2025-12-06T11:08:50.648045,-1,0.5076337456703186,0.8573421835899353,4.4999972637072005e-09,0.5399392247200012
U,4,2,1,Left,2025-12-06T11:08:51.215112,-1,0.5054890513420105,0.8587334156036377,2.116279063102411e-08,0.5379241704940796
U,4,3,1,Left,2025-12-06T11:08:51.808898,-1,0.5072786211967468,0.8620461225509644,5.018242266174866e-09,0.5401292443275452
U,4,4,1,Left,2025-12-06T11:08:52.379374,-1,0.5057335495948792,0.8620250225067139,3.305957951837968e-09,0.5392934083938599
U,4,5,1,Left,2025-12-06T11:08:52.883686,-1,0.506188154220581,0.8607379794120789,-7.285687164682031e-09,0.5397351980209351
U,4,6,1,Left,2025-12-06T11:08:53.452291,-1,0.5067005157470703,0.8596177697181702,-4.7363810651290805e-09,0.5406677722930908
U,4,7,1,Left,2025-12-06T11:08:53.962515,-1,0.504108726978302,0.8623093366622925,1.8204849183689475e-08,0.5364106297492981
U,4,8,1,Left,2025-12-06T11:08:54.555305,-1,0.5044909119606018,0.8573532104492188,2.0197065353499966e-08,0.5366277694702148
U,4,9,1,Left,2025-12-06T11:08:55.145566,-1,0.5013476610183716,0.8559929132461548,2.907431273513339e-08,0.5339760780334473
U,4,10,1,Left,2025-12-06T11:08:55.714113,-1,0.5031642913818359,0.859668493270874,4.336591885589769e-08,0.5349571704864502
