class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
W,3,1,2,"Left,Right",2025-12-06T11:37:16.018246,-1,0.3189876973628998,0.8562883138656616,-6.344717462525296e-08,0.37974631786346436
W,3,2,2,"Left,Right",2025-12-06T11:37:16.586945,-1,0.31804728507995605,0.8585914969444275,-4.6916930784846045e-08,0.3762606084346771
W,3,3,2,"Left,Right",2025-12-06T11:37:17.171023,-1,0.32019051909446716,0.8578540086746216,-5.4998615439671994e-08,0.3792557418346405
W,3,4,2,"Left,Right",2025-12-06T11:37:17.711458,-1,0.32661324739456177,0.8583678007125854,-5.442729289484305e-08,0.3821139931678772
W,3,5,2,"Left,Right",2025-12-06T11:37:18.263180,-1,0.317106157541275,0.8622058033943176,-4.784729412676825e-08,0.37664565443992615
W,3,6,2,"Left,Right",2025-12-06T11:37:18.831311,-1,0.32134395837783813,0.860361635684967,-5.6872593745538325e-08,0.37862929701805115
W,3,7,2,"Left,Right",2025-12-06T11:37:19.383497,-1,0.32525816559791565,0.8585232496261597,-4.449315227361694e-08,0.38101717829704285
W,3,8,2,"Left,Right",2025-12-06T11:37:19.952446,-1,0.31915169954299927,0.8640903830528259,-5.3488637519194526e-08,0.37677517533302307
W,3,9,2,"Left,Right",2025-12-06T11:37:20.488002,-1,0.3164029121398926,0.8653233051300049,-7.447842875762944e-08,0.376639723777771
W,3,10,2,"Left,Right",2025-12-06T11:37:21.025078,-1,0.32073718309402466,0.8599300384521484,-6.233317151327356e-08,0.3790070712566376
