class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
N,4,1,2,"Left,Right",2026-01-28T11:11:39.468773,-1,0.44987261295318604,0.8634191751480103,5.826796609653684e-07,0.44107094407081604
N,4,2,2,"Left,Right",2026-01-28T11:11:40.017913,-1,0.4598270058631897,0.8526259064674377,5.913900054110854e-07,0.4527267515659332
N,4,3,2,"Left,Right",2026-01-28T11:11:40.530219,-1,0.4537527561187744,0.8589900135993958,5.832014835505106e-07,0.4505048990249634
N,4,4,2,"Left,Right",2026-01-28T11:11:41.071596,-1,0.45087072253227234,0.8618836402893066,5.797352855552163e-07,0.44762083888053894
N,4,5,2,"Left,Right",2026-01-28T11:11:41.606309,-1,0.4524015188217163,0.8658921122550964,5.821851232212794e-07,0.4451216757297516
N,4,6,2,"Left,Right",2026-01-28T11:11:42.122136,-1,0.4522027373313904,0.8603334426879883,5.614936640085944e-07,0.4443618059158325
N,4,7,2,"Left,Right",2026-01-28T11:11:42.630554,-1,0.45692095160484314,0.8554768562316895,6.057080668142589e-07,0.45053917169570923
N,4,8,2,"Left,Right",2026-01-28T11:11:43.169062,-1,0.4562225937843323,0.8565394878387451,6.265720458031865e-07,0.451720654964447
N,4,9,2,"Left,Right",2026-01-28T11:11:43.702235,-1,0.4542299509048462,0.8613897562026978,5.956229642833932e-07,0.4472796320915222
N,4,10,2,"Left,Right",2026-01-28T11:11:44.218835,-1,0.45895645022392273,0.8559808135032654,5.964424190096906e-07,0.451190322637558
