class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
U,6,1,1,Left,2025-12-06T11:09:31.258894,-1,0.4373588562011719,0.8291909098625183,-1.3318696368003202e-08,0.47676506638526917
U,6,2,1,Left,2025-12-06T11:09:31.835042,-1,0.4377785921096802,0.832184910774231,-4.567484168660485e-08,0.47785618901252747
U,6,3,1,Left,2025-12-06T11:09:32.424242,-1,0.4379405975341797,0.8317552804946899,-8.014073293871604e-10,0.47762417793273926
U,6,4,1,Left,2025-12-06T11:09:32.934356,-1,0.4365987181663513,0.8307057023048401,-4.0396724187985456e-08,0.47786492109298706
U,6,5,1,Left,2025-12-06T11:09:33.506520,-1,0.4373999238014221,0.834368109703064,-4.353402971446485e-08,0.4768003225326538
U,6,6,1,Left,2025-12-06T11:09:34.100175,-1,0.43401482701301575,0.8352131843566895,-2.6854085177774323e-08,0.4756864309310913
U,6,7,1,Left,2025-12-06T11:09:34.671245,-1,0.42816421389579773,0.836486279964447,1.872448862627607e-08,0.4712260365486145
U,6,8,1,Left,2025-12-06T11:09:35.265056,-1,0.42958757281303406,0.8311983346939087,-1.2570798624267354e-08,0.47261515259742737
U,6,9,1,Left,2025-12-06T11:09:35.837864,-1,0.42676353454589844,0.8287897109985352,-1.2823641704073907e-08,0.4676018953323364
U,6,10,1,Left,2025-12-06T11:09:36.404208,-1,0.42448583245277405,0.8271849155426025,-1.7394928164549128e-08,0.4660308361053467
