class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
V,2,1,1,Left,2026-01-28T11:49:30.728174,-1,0.39927536249160767,0.8421754837036133,8.236413577833446e-07,0.46308672428131104
V,2,2,1,Left,2026-01-28T11:49:31.273812,-1,0.39797741174697876,0.8400890827178955,8.361485015484504e-07,0.4611862897872925
V,2,3,1,Left,2026-01-28T11:49:31.815846,-1,0.3999651372432709,0.841858446598053,8.3405529949232e-07,0.46124374866485596
V,2,4,1,Left,2026-01-28T11:49:32.395494,-1,0.3971943259239197,0.845231294631958,8.295164093397034e-07,0.46031299233436584
V,2,5,1,Left,2026-01-28T11:49:32.958210,-1,0.392037034034729,0.8468055725097656,8.030861522456689e-07,0.45503556728363037
V,2,6,1,Left,2026-01-28T11:49:33.519998,-1,0.39427921175956726,0.842544436454773,8.088844083431468e-07,0.4549746513366699
V,2,7,1,Left,2026-01-28T11:49:34.062546,-1,0.3894597887992859,0.8444061875343323,8.16197200492752e-07,0.45215755701065063
V,2,8,1,Left,2026-01-28T11:49:34.615244,-1,0.39102113246917725,0.847568690776825,8.072342438936175e-07,0.452800989151001
V,2,9,1,Left,2026-01-28T11:49:35.170936,-1,0.39227089285850525,0.8435447812080383,8.096811257018999e-07,0.45310670137405396
V,2,10,1,Left,2026-01-28T11:49:35.729888,-1,0.3907342255115509,0.8413053750991821,8.33281831091881e-07,0.45206940174102783
