class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
B,9,1,2,"Left,Right",2025-12-03T18:38:51.883331,-1,0.29054588079452515,0.27754801511764526,6.243221264412568e-07,0.3205174505710602
B,9,2,2,"Left,Right",2025-12-03T18:38:52.413764,-1,0.2904052138328552,0.27939796447753906,5.933329134677479e-07,0.3201756477355957
B,9,3,2,"Left,Right",2025-12-03T18:38:52.948327,-1,0.2867163121700287,0.28609687089920044,6.155365213089681e-07,0.31570953130722046
B,9,4,2,"Left,Right",2025-12-03T18:38:53.507562,-1,0.2884759306907654,0.28120309114456177,6.152689024929714e-07,0.3174545168876648
B,9,5,2,"Left,Right",2025-12-03T18:38:54.047364,-1,0.28664034605026245,0.28084596991539,5.929578037466854e-07,0.31556981801986694
B,9,6,2,"Left,Right",2025-12-03T18:38:54.607648,-1,0.2904648780822754,0.2800251543521881,6.39609822883358e-07,0.31991907954216003
B,9,7,2,"Left,Right",2025-12-03T18:38:55.158484,-1,0.29046744108200073,0.2825424075126648,6.201098585734144e-07,0.3195921778678894
B,9,8,2,"Left,Right",2025-12-03T18:38:55.702366,-1,0.28932908177375793,0.28926751017570496,6.115602673162357e-07,0.3212296664714813
B,9,9,2,"Left,Right",2025-12-03T18:38:56.259593,-1,0.2973332405090332,0.29181692004203796,6.211647587406333e-07,0.3274882733821869
B,9,10,2,"Left,Right",2025-12-03T18:38:56.808814,-1,0.2930442690849304,0.29494768381118774,6.126873586254078e-07,0.32652127742767334
