class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
O,4,1,1,Left,2025-12-05T22:52:22.896999,-1,0.49536818265914917,0.737400472164154,3.048394034976809e-07,0.5305801033973694
O,4,2,1,Left,2025-12-05T22:52:23.482453,-1,0.4824039936065674,0.7239518165588379,3.291194445864676e-07,0.5163465738296509
O,4,3,1,Left,2025-12-05T22:52:24.029589,-1,0.4816724359989166,0.724251389503479,3.1203421713144053e-07,0.5148141384124756
O,4,4,1,Left,2025-12-05T22:52:24.583858,-1,0.48029783368110657,0.7182693481445312,3.3694391277094837e-07,0.5144566297531128
O,4,5,1,Left,2025-12-05T22:52:25.086340,-1,0.48214462399482727,0.7175567746162415,3.3936370869014354e-07,0.5171304941177368
O,4,6,1,Left,2025-12-05T22:52:25.620088,-1,0.4824894070625305,0.7145017385482788,3.302805851035373e-07,0.516453206539154
O,4,7,1,Left,2025-12-05T22:52:26.125355,-1,0.4786427617073059,0.7197065353393555,3.178234067036101e-07,0.5141604542732239
O,4,8,1,Left,2025-12-05T22:52:26.634761,-1,0.47326961159706116,0.7164430618286133,3.302467348476057e-07,0.5092113614082336
O,4,9,1,Left,2025-12-05T22:52:27.190971,-1,0.4777131676673889,0.7180535793304443,3.0586502930418646e-07,0.5109694600105286
O,4,10,1,Left,2025-12-05T22:52:27.783652,-1,0.4828350841999054,0.7139894962310791,3.247762663249887e-07,0.5149459838867188
