class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
N,9,1,2,"Left,Right",2025-12-05T22:46:48.690746,-1,0.36962249875068665,0.9120103120803833,5.214790803620417e-07,0.36432981491088867
N,9,2,2,"Left,Right",2025-12-05T22:46:49.252450,-1,0.3750031590461731,0.9147289395332336,5.034855803387472e-07,0.3661157190799713
N,9,3,2,"Left,Right",2025-12-05T22:46:49.776364,-1,0.37471804022789,0.9044238924980164,5.468380663842254e-07,0.36674967408180237
N,9,4,2,"Left,Right",2025-12-05T22:46:50.310410,-1,0.37373143434524536,0.9155597686767578,5.299046392792661e-07,0.3671886920928955
N,9,5,2,"Left,Right",2025-12-05T22:46:50.852704,-1,0.3689284324645996,0.908378005027771,5.10123527419637e-07,0.36470937728881836
N,9,6,2,"Left,Right",2025-12-05T22:46:51.376085,-1,0.3759080469608307,0.9036741852760315,5.099352051729511e-07,0.36770063638687134
N,9,7,2,"Left,Right",2025-12-05T22:46:51.891919,-1,0.3758082091808319,0.9020107984542847,5.527422217710409e-07,0.3686102628707886
N,9,8,2,"Left,Right",2025-12-05T22:46:52.451228,-1,0.3737812638282776,0.901344358921051,5.280028290144401e-07,0.36684590578079224
N,9,9,2,"Left,Right",2025-12-05T22:46:52.978437,-1,0.37639662623405457,0.8964442610740662,5.213063332121237e-07,0.37060922384262085
N,9,10,2,"Left,Right",2025-12-05T22:46:53.490921,-1,0.375066339969635,0.9036034345626831,4.786937779499567e-07,0.3680887222290039
