class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
H,6,1,2,"Left,Right",2026-01-28T08:44:23.823894,-1,0.36785534024238586,0.8084739446640015,4.925564098812174e-07,0.4091642200946808
H,6,2,2,"Left,Right",2026-01-28T08:44:24.357741,-1,0.36218008399009705,0.8096477389335632,5.82852976549475e-07,0.4004679024219513
H,6,3,2,"Left,Right",2026-01-28T08:44:24.901662,-1,0.3626994490623474,0.8118845224380493,4.609932204857614e-07,0.4034716784954071
H,6,4,2,"Left,Right",2026-01-28T08:44:25.413656,-1,0.3570961654186249,0.8146069645881653,6.230758913261525e-07,0.3932788670063019
H,6,5,2,"Left,Right",2026-01-28T08:44:25.927081,-1,0.35768425464630127,0.8107997179031372,4.9069558372139e-07,0.3969652056694031
H,6,6,2,"Left,Right",2026-01-28T08:44:26.476666,-1,0.35863450169563293,0.8225844502449036,5.330443855200429e-07,0.3996138870716095
H,6,7,2,"Left,Right",2026-01-28T08:44:27.006593,-1,0.35392701625823975,0.8177340626716614,5.41793099273491e-07,0.40140143036842346
H,6,8,2,"Left,Right",2026-01-28T08:44:27.550597,-1,0.3557609021663666,0.8212857842445374,6.152710625428881e-07,0.3875371515750885
H,6,9,2,"Left,Right",2026-01-28T08:44:28.097987,-1,0.3556359112262726,0.8173742890357971,5.276881438476266e-07,0.4020284116268158
H,6,10,2,"Left,Right",2026-01-28T08:44:28.609139,-1,0.3552602529525757,0.818915843963623,6.206157081578567e-07,0.3943939208984375
