class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
N,2,1,2,"Left,Right",2025-12-05T22:44:07.115039,-1,0.37597039341926575,0.9043460488319397,4.404128901569493e-07,0.36718520522117615
N,2,2,2,"Left,Right",2025-12-05T22:44:07.623506,-1,0.38354870676994324,0.9086734652519226,4.329458249685558e-07,0.37704601883888245
N,2,3,2,"Left,Right",2025-12-05T22:44:08.134985,-1,0.40203648805618286,0.8992944359779358,4.4259206788410665e-07,0.38725197315216064
N,2,4,2,"Left,Right",2025-12-05T22:44:08.661046,-1,0.3980480432510376,0.9108268022537231,4.5225024791761825e-07,0.3803945779800415
N,2,5,2,"Left,Right",2025-12-05T22:44:09.169598,-1,0.3946179449558258,0.9134191274642944,4.951976961820037e-07,0.3794489800930023
N,2,6,2,"Left,Right",2025-12-05T22:44:09.717137,-1,0.3905069828033447,0.9119868278503418,4.4116825392848114e-07,0.37649276852607727
N,2,7,2,"Left,Right",2025-12-05T22:44:10.279128,-1,0.3928753137588501,0.9169164299964905,5.111468794893881e-07,0.37646690011024475
N,2,8,2,"Left,Right",2025-12-05T22:44:10.817214,-1,0.38992804288864136,0.9164736270904541,4.879974540017429e-07,0.3744962811470032
N,2,9,2,"Left,Right",2025-12-05T22:44:11.363990,-1,0.38919419050216675,0.9097509384155273,5.062219656792877e-07,0.37522178888320923
N,2,10,2,"Left,Right",2025-12-05T22:44:11.905801,-1,0.39011216163635254,0.9142642021179199,4.861047955273534e-07,0.37535274028778076
