class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
D,1,1,2,"Left,Right",2025-12-03T20:09:05.877089,-1,0.2842496931552887,0.5093412399291992,1.4951397986351367e-07,0.35633584856987
D,1,2,2,"Left,Right",2025-12-03T20:09:06.413172,-1,0.28739798069000244,0.5078635215759277,1.4845146267816745e-07,0.3596525192260742
D,1,3,2,"Left,Right",2025-12-03T20:09:06.948572,-1,0.28516072034835815,0.5109468102455139,1.4210714027740323e-07,0.3579683303833008
D,1,4,2,"Left,Right",2025-12-03T20:09:07.491714,-1,0.28476595878601074,0.5114598274230957,1.2343521405000502e-07,0.35627061128616333
D,1,5,2,"Left,Right",2025-12-03T20:09:08.034924,-1,0.2877940535545349,0.5112063884735107,1.6438237082638807e-07,0.35904037952423096
D,1,6,2,"Left,Right",2025-12-03T20:09:08.570583,-1,0.28589487075805664,0.5072326064109802,1.102225297699988e-07,0.3558617830276489
D,1,7,2,"Left,Right",2025-12-03T20:09:09.108298,-1,0.28511518239974976,0.4982617497444153,1.5054889956900297e-07,0.3541348874568939
D,1,8,2,"Left,Right",2025-12-03T20:09:09.640785,-1,0.28168806433677673,0.5025293231010437,1.0009234330254912e-07,0.34986257553100586
D,1,9,2,"Left,Right",2025-12-03T20:09:10.172552,-1,0.28140750527381897,0.5034811496734619,1.646306913016815e-07,0.35154786705970764
D,1,10,2,"Left,Right",2025-12-03T20:09:10.719030,-1,0.27590399980545044,0.5062367916107178,1.463418612956957e-07,0.3455891013145447
