class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
I,2,1,1,Left,2025-12-04T20:14:40.435204,-1,0.4320374131202698,0.7052475810050964,-5.223803327680798e-07,0.4926629960536957
I,2,2,1,Left,2025-12-04T20:14:40.948438,-1,0.4255354404449463,0.7029143571853638,-5.497146275956766e-07,0.48696887493133545
I,2,3,1,Left,2025-12-04T20:14:41.510234,-1,0.424613893032074,0.6959823369979858,-5.251132506600698e-07,0.4845905900001526
I,2,4,1,Left,2025-12-04T20:14:42.035973,-1,0.41850319504737854,0.6960964798927307,-5.41017584509973e-07,0.48102352023124695
I,2,5,1,Left,2025-12-04T20:14:42.542566,-1,0.4218491017818451,0.6914961338043213,-5.318100306794804e-07,0.48308828473091125
I,2,6,1,Left,2025-12-04T20:14:43.095384,-1,0.4217681884765625,0.696133017539978,-5.323404934642895e-07,0.48217809200286865
I,2,7,1,Left,2025-12-04T20:14:43.610553,-1,0.4204862415790558,0.7008967399597168,-4.910316420136951e-07,0.48328840732574463
I,2,8,1,Left,2025-12-04T20:14:44.146094,-1,0.42372116446495056,0.7005536556243896,-5.014030648453627e-07,0.485466867685318
I,2,9,1,Left,2025-12-04T20:14:44.661027,-1,0.42580553889274597,0.6959686279296875,-5.122877837493434e-07,0.4886053502559662
I,2,10,1,Left,2025-12-04T20:14:45.232136,-1,0.4187757074832916,0.6830363273620605,-5.279902666188718e-07,0.47888344526290894
