class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
K,3,1,2,"Left,Right",2026-01-28T09:03:16.972329,-1,0.2602386474609375,0.37185996770858765,-1.4080001164984424e-07,0.3429742157459259
K,3,2,2,"Left,Right",2026-01-28T09:03:17.505783,-1,0.2585415840148926,0.37123289704322815,-2.582104059456469e-07,0.3429284393787384
K,3,3,2,"Left,Right",2026-01-28T09:03:18.005899,-1,0.26423951983451843,0.37011027336120605,-3.206005487754737e-07,0.3485439121723175
K,3,4,2,"Left,Right",2026-01-28T09:03:18.521499,-1,0.2677420377731323,0.3689914643764496,-3.07905082763682e-07,0.3525490164756775
K,3,5,2,"Left,Right",2026-01-28T09:03:19.021662,-1,0.2654814124107361,0.3707094192504883,-2.9335802764762775e-07,0.3527526557445526
K,3,6,2,"Left,Right",2026-01-28T09:03:19.563014,-1,0.2714155316352844,0.3684910833835602,-2.664243936578714e-07,0.35470086336135864
K,3,7,2,"Left,Right",2026-01-28T09:03:20.070492,-1,0.2725735306739807,0.37210017442703247,-3.215909316622856e-07,0.3571162819862366
K,3,8,2,"Left,Right",2026-01-28T09:03:20.601122,-1,0.27407801151275635,0.3712541460990906,-2.3065936716193391e-07,0.35694313049316406
K,3,9,2,"Left,Right",2026-01-28T09:03:21.117051,-1,0.27617090940475464,0.3715355694293976,-3.365761642726284e-07,0.35902267694473267
K,3,10,2,"Left,Right",2026-01-28T09:03:21.649673,-1,0.279779314994812,0.37277135252952576,-3.2517164072487503e-07,0.3660735785961151
