class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
H,8,1,2,"Left,Right",2025-12-04T20:08:16.732341,-1,0.5625452399253845,0.48368197679519653,5.557772624342761e-07,0.5913820266723633
H,8,2,2,"Left,Right",2025-12-04T20:08:17.276175,-1,0.5655538439750671,0.4849768877029419,5.556214546231786e-07,0.603006899356842
H,8,3,2,"Left,Right",2025-12-04T20:08:17.791565,-1,0.5646756291389465,0.48330697417259216,5.725497089770215e-07,0.5973924994468689
H,8,4,2,"Left,Right",2025-12-04T20:08:18.346682,-1,0.5681544542312622,0.48706674575805664,5.279904939925473e-07,0.5940138697624207
H,8,5,2,"Left,Right",2025-12-04T20:08:18.888460,-1,0.5739163160324097,0.48430049419403076,5.190918841435632e-07,0.5866334438323975
H,8,6,2,"Left,Right",2025-12-04T20:08:19.394155,-1,0.5718464255332947,0.48539257049560547,5.22527273005835e-07,0.5838691592216492
H,8,7,2,"Left,Right",2025-12-04T20:08:19.914041,-1,0.5705975890159607,0.48635798692703247,5.014918542656233e-07,0.5874941349029541
H,8,8,2,"Left,Right",2025-12-04T20:08:20.445892,-1,0.574013888835907,0.48336029052734375,4.927308054902824e-07,0.5864711403846741
H,8,9,2,"Left,Right",2025-12-04T20:08:20.976189,-1,0.5719224214553833,0.48522165417671204,4.996279585611774e-07,0.5881113409996033
H,8,10,2,"Left,Right",2025-12-04T20:08:21.487267,-1,0.5642183423042297,0.4867784380912781,5.520868739949947e-07,0.5904165506362915
