class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
I,5,1,1,Left,2026-01-28T08:49:16.666711,-1,0.2948061227798462,0.6283754110336304,-4.2600754568411503e-07,0.33911579847335815
I,5,2,1,Left,2026-01-28T08:49:17.209478,-1,0.29456695914268494,0.6271107196807861,-4.1530185512783646e-07,0.33877789974212646
I,5,3,1,Left,2026-01-28T08:49:17.720756,-1,0.293192058801651,0.6303368210792542,-4.3949731320935825e-07,0.33694735169410706
I,5,4,1,Left,2026-01-28T08:49:18.221866,-1,0.294107586145401,0.6245306730270386,-3.8563320003959234e-07,0.33705899119377136
I,5,5,1,Left,2026-01-28T08:49:18.811412,-1,0.2958208918571472,0.6262357234954834,-4.295374367302429e-07,0.33946144580841064
I,5,6,1,Left,2026-01-28T08:49:19.363632,-1,0.2947600781917572,0.6259452104568481,-4.4013941646880994e-07,0.33786842226982117
I,5,7,1,Left,2026-01-28T08:49:19.864286,-1,0.29430925846099854,0.6251291036605835,-4.3975336438961676e-07,0.33803147077560425
I,5,8,1,Left,2026-01-28T08:49:20.376707,-1,0.29284369945526123,0.6257980465888977,-4.3407246153037704e-07,0.3370712101459503
I,5,9,1,Left,2026-01-28T08:49:20.922645,-1,0.2940402626991272,0.6254726052284241,-4.120822438835603e-07,0.336638867855072
I,5,10,1,Left,2026-01-28T08:49:21.451604,-1,0.2953614592552185,0.624713659286499,-4.455798148228496e-07,0.3377474248409271
