class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
L,3,1,1,Left,2025-12-05T22:33:01.702895,-1,0.3156229257583618,0.9395147562026978,1.767022297372023e-07,0.41509854793548584
L,3,2,1,Left,2025-12-05T22:33:02.214055,-1,0.31746581196784973,0.9430311322212219,1.331920032043854e-07,0.41651198267936707
L,3,3,1,Left,2025-12-05T22:33:02.750127,-1,0.3188689947128296,0.9334812164306641,1.708743155859338e-07,0.41709157824516296
L,3,4,1,Left,2025-12-05T22:33:03.253587,-1,0.31862199306488037,0.9389244318008423,1.7361811899263557e-07,0.4178214371204376
L,3,5,1,Left,2025-12-05T22:33:03.784169,-1,0.31459566950798035,0.9315433502197266,1.6523263468570804e-07,0.41220396757125854
L,3,6,1,Left,2025-12-05T22:33:04.297967,-1,0.31305962800979614,0.926978588104248,1.5910538309071853e-07,0.41113051772117615
L,3,7,1,Left,2025-12-05T22:33:04.810564,-1,0.3080105483531952,0.9139155149459839,1.509241656094673e-07,0.40565523505210876
L,3,8,1,Left,2025-12-05T22:33:05.336865,-1,0.3122611939907074,0.9115134477615356,1.913287093202598e-07,0.40789929032325745
L,3,9,1,Left,2025-12-05T22:33:05.865742,-1,0.31438231468200684,0.912969708442688,1.5288458143913886e-07,0.40965086221694946
L,3,10,1,Left,2025-12-05T22:33:06.392913,-1,0.31286683678627014,0.9135268926620483,1.8302080206922255e-07,0.4084351658821106
