class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
P,5,1,2,"Left,Right",2026-01-28T11:22:55.405361,-1,0.22318172454833984,0.48069941997528076,1.427019213906533e-07,0.31040292978286743
P,5,2,2,"Left,Right",2026-01-28T11:22:55.970274,-1,0.22597530484199524,0.478414386510849,1.1359223606177693e-07,0.313381165266037
P,5,3,2,"Left,Right",2026-01-28T11:22:56.558195,-1,0.2290043979883194,0.4806806445121765,1.5002754594206635e-07,0.31339049339294434
P,5,4,2,"Left,Right",2026-01-28T11:22:57.104371,-1,0.22465074062347412,0.4787159562110901,1.233703130765207e-07,0.3119204342365265
P,5,5,2,"Left,Right",2026-01-28T11:22:57.605078,-1,0.23080016672611237,0.4804575443267822,1.2622790279692708e-07,0.3163963854312897
P,5,6,2,"Left,Right",2026-01-28T11:22:58.134469,-1,0.22954171895980835,0.47803908586502075,1.4321862806809804e-07,0.316079705953598
P,5,7,2,"Left,Right",2026-01-28T11:22:58.655471,-1,0.22901538014411926,0.4783713221549988,1.589384055478149e-07,0.3167163133621216
P,5,8,2,"Left,Right",2026-01-28T11:22:59.195753,-1,0.2314855456352234,0.4811369776725769,1.1364557650495044e-07,0.31728678941726685
P,5,9,2,"Left,Right",2026-01-28T11:22:59.760072,-1,0.2289951741695404,0.4790288209915161,1.6597107332927408e-07,0.3169128894805908
P,5,10,2,"Left,Right",2026-01-28T11:23:00.297103,-1,0.2334839403629303,0.4812886416912079,1.5418564203173446e-07,0.3181731104850769
