class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
X,7,1,3,"Left,Right,Right",2025-12-06T11:43:37.190711,-1,0.2200312316417694,0.7683987617492676,1.1037764124921523e-07,0.2934369146823883
X,7,2,3,"Left,Right,Right",2025-12-06T11:43:37.691437,-1,0.21789172291755676,0.780457079410553,1.0527408988991738e-07,0.2903761863708496
X,7,3,2,"Left,Right",2025-12-06T11:43:38.294139,-1,0.16102701425552368,0.8148642182350159,5.642694134166959e-08,0.2629251182079315
X,7,4,2,"Left,Right",2025-12-06T11:43:38.812553,-1,0.17490169405937195,0.8011608719825745,6.837582589014346e-08,0.2724929749965668
X,7,5,2,"Left,Right",2025-12-06T11:43:39.374656,-1,0.17233479022979736,0.7973816990852356,7.546722713414056e-08,0.27179253101348877
X,7,6,1,Right,2025-12-06T11:43:39.913698,0,0.0,0.0,0.0,0.0
X,7,7,2,"Left,Right",2025-12-06T11:43:40.414481,-1,0.16091278195381165,0.8041107654571533,6.064723834242614e-08,0.26472505927085876
X,7,8,2,"Left,Right",2025-12-06T11:43:40.982962,-1,0.16187219321727753,0.8021858334541321,8.983690236163966e-08,0.2702351212501526
X,7,9,2,"Left,Right",2025-12-06T11:43:41.533286,-1,0.15820428729057312,0.8031684160232544,1.6146537973327213e-07,0.26558512449264526
X,7,10,2,"Left,Right",2025-12-06T11:43:42.087471,-1,0.15903866291046143,0.8028371334075928,6.543849195850271e-08,0.26655203104019165
