class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
Q,3,1,2,"Left,Right",2026-01-28T11:26:45.495765,-1,0.2137024998664856,0.8748765587806702,-1.1808728217488351e-08,0.29192087054252625
Q,3,2,2,"Left,Right",2026-01-28T11:26:46.038773,-1,0.21313375234603882,0.8786025047302246,-7.079711394908372e-08,0.295896977186203
Q,3,3,2,"Left,Right",2026-01-28T11:26:46.565693,-1,0.20827041566371918,0.8842911720275879,-8.89937936676688e-08,0.2935880422592163
Q,3,4,2,"Left,Right",2026-01-28T11:26:47.097356,-1,0.213055819272995,0.8832867741584778,-3.644787582857134e-08,0.29454800486564636
Q,3,5,2,"Left,Right",2026-01-28T11:26:47.625185,-1,0.21061605215072632,0.8833847641944885,-4.021971022893922e-08,0.29049184918403625
Q,3,6,2,"Left,Right",2026-01-28T11:26:48.147263,-1,0.20816168189048767,0.8831138014793396,-5.929434010454315e-08,0.2912551462650299
Q,3,7,2,"Left,Right",2026-01-28T11:26:48.668775,-1,0.21237798035144806,0.8854331374168396,-4.4039538238394016e-08,0.2943410277366638
Q,3,8,2,"Left,Right",2026-01-28T11:26:49.195881,-1,0.21111023426055908,0.8883970975875854,-1.2051176057070734e-08,0.28996768593788147
Q,3,9,2,"Left,Right",2026-01-28T11:26:49.731150,-1,0.20515857636928558,0.890497088432312,-7.147527725237524e-08,0.29007983207702637
Q,3,10,2,"Left,Right",2026-01-28T11:26:50.245223,-1,0.21473102271556854,0.8747376203536987,-6.843280431212406e-08,0.3004651665687561
