class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
Z,9,1,1,Left,2025-12-06T12:09:21.603602,-1,0.5831830501556396,0.6221542358398438,9.37024395852859e-08,0.5413274168968201
Z,9,2,1,Left,2025-12-06T12:09:22.175381,-1,0.5872736573219299,0.6277982592582703,5.773317113266785e-08,0.5425416231155396
Z,9,3,1,Left,2025-12-06T12:09:22.793577,-1,0.5866492986679077,0.6282566785812378,1.1111945497077613e-07,0.5420001745223999
Z,9,4,1,Left,2025-12-06T12:09:23.391892,-1,0.5944327116012573,0.6154863834381104,1.0975622899422888e-07,0.5489876866340637
Z,9,5,1,Left,2025-12-06T12:09:23.934605,-1,0.5903664827346802,0.6162351965904236,6.318335010746523e-08,0.5486891269683838
Z,9,6,1,Left,2025-12-06T12:09:24.534211,-1,0.5931324362754822,0.6113238334655762,5.781130596460571e-08,0.5477167963981628
Z,9,7,1,Left,2025-12-06T12:09:25.039155,-1,0.5972618460655212,0.616396427154541,1.4003029491505004e-07,0.5487987399101257
Z,9,8,1,Left,2025-12-06T12:09:25.550486,-1,0.5962100625038147,0.6169330477714539,1.2064047894000396e-07,0.5494356751441956
Z,9,9,1,Left,2025-12-06T12:09:26.125855,-1,0.5920574069023132,0.6167663335800171,1.0967012542550947e-07,0.5477734804153442
Z,9,10,1,Left,2025-12-06T12:09:26.717158,-1,0.596296489238739,0.6165309548377991,5.260315916189029e-08,0.5549925565719604
