class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
P,1,1,2,"Left,Right",2026-01-28T14:09:40.651681,-1,0.22822004556655884,0.6358585357666016,7.617170183493727e-08,0.3036333918571472
P,1,2,2,"Left,Right",2026-01-28T14:09:41.183892,-1,0.22841021418571472,0.6262324452400208,6.303871913360126e-08,0.30565059185028076
P,1,3,2,"Left,Right",2026-01-28T14:09:41.725497,-1,0.2283819317817688,0.6269718408584595,5.33910409217242e-08,0.30396509170532227
P,1,4,2,"Left,Right",2026-01-28T14:09:42.249496,-1,0.23344558477401733,0.6242051720619202,6.549367270736184e-08,0.30730491876602173
P,1,5,2,"Left,Right",2026-01-28T14:09:42.783006,-1,0.22889533638954163,0.623650074005127,4.3069633193226764e-08,0.30368271470069885
P,1,6,2,"Left,Right",2026-01-28T14:09:43.327193,-1,0.23499184846878052,0.6232404708862305,5.9122694295865585e-08,0.3083949089050293
P,1,7,2,"Left,Right",2026-01-28T14:09:43.860346,-1,0.23202790319919586,0.6250017285346985,3.8673853453019547e-08,0.3059564232826233
P,1,8,2,"Left,Right",2026-01-28T14:09:44.394292,-1,0.2325470745563507,0.625583291053772,5.849583573080963e-08,0.305978387594223
P,1,9,2,"Left,Right",2026-01-28T14:09:44.926552,-1,0.23499038815498352,0.6319959163665771,9.075233720068354e-08,0.30789995193481445
P,1,10,2,"Left,Right",2026-01-28T14:09:45.454908,-1,0.23007681965827942,0.6276347637176514,5.8712778638891905e-08,0.30428633093833923
