class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
L,4,1,1,Left,2025-12-05T22:33:20.449945,-1,0.261906236410141,0.8761374950408936,1.1849103742633815e-07,0.3419564664363861
L,4,2,1,Left,2025-12-05T22:33:21.010039,-1,0.25535860657691956,0.8697611689567566,1.0888767576489045e-07,0.33301839232444763
L,4,3,1,Left,2025-12-05T22:33:21.551809,-1,0.2549193501472473,0.8651580810546875,1.1210793360305615e-07,0.3340367376804352
L,4,4,1,Left,2025-12-05T22:33:22.058392,-1,0.250642329454422,0.8703612089157104,1.1597084181858008e-07,0.32894545793533325
L,4,5,1,Left,2025-12-05T22:33:22.598241,-1,0.25538331270217896,0.8602891564369202,1.3156397926650243e-07,0.3333682417869568
L,4,6,1,Left,2025-12-05T22:33:23.110931,-1,0.25052568316459656,0.8691786527633667,1.313638193778388e-07,0.3281448185443878
L,4,7,1,Left,2025-12-05T22:33:23.626031,-1,0.2506181001663208,0.8640083074569702,1.1665308363717486e-07,0.328695148229599
L,4,8,1,Left,2025-12-05T22:33:24.149347,-1,0.2524404525756836,0.8601622581481934,1.1439897207310423e-07,0.33076465129852295
L,4,9,1,Left,2025-12-05T22:33:24.709762,-1,0.2519714832305908,0.8678781390190125,1.0331386590678449e-07,0.33018019795417786
L,4,10,1,Left,2025-12-05T22:33:25.220447,-1,0.24984320998191833,0.8769305944442749,9.947095236384484e-08,0.3295392692089081
