class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
Q,2,1,2,"Left,Right",2026-01-28T11:26:09.693268,-1,0.26082438230514526,0.8137327432632446,-6.916129535738946e-08,0.3421511948108673
Q,2,2,2,"Left,Right",2026-01-28T11:26:10.256404,-1,0.2643249034881592,0.8084476590156555,-5.0423437869540066e-08,0.3406675457954407
Q,2,3,2,"Left,Right",2026-01-28T11:26:10.798711,-1,0.25907978415489197,0.8003126382827759,-4.456326863078175e-08,0.3387604355812073
Q,2,4,2,"Left,Right",2026-01-28T11:26:11.339467,-1,0.26415783166885376,0.7988114953041077,-9.130697264936316e-08,0.34031763672828674
Q,2,5,2,"Left,Right",2026-01-28T11:26:11.843831,-1,0.26149794459342957,0.80058354139328,-4.803728614888314e-08,0.33707937598228455
Q,2,6,2,"Left,Right",2026-01-28T11:26:12.347114,-1,0.25669634342193604,0.7964816093444824,-8.88821816147356e-08,0.33456382155418396
Q,2,7,2,"Left,Right",2026-01-28T11:26:12.847689,-1,0.2609677314758301,0.8055122494697571,-4.668100928029162e-08,0.34150850772857666
Q,2,8,2,"Left,Right",2026-01-28T11:26:13.396490,-1,0.26097458600997925,0.7952186465263367,-5.885960163709569e-08,0.340563029050827
Q,2,9,2,"Left,Right",2026-01-28T11:26:13.898672,-1,0.25442174077033997,0.7963541746139526,-5.5416233379901314e-08,0.33425581455230713
Q,2,10,2,"Left,Right",2026-01-28T11:26:14.445647,-1,0.25806424021720886,0.7942065000534058,-5.053296092683013e-08,0.33679038286209106
