class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
G,5,1,2,"Left,Right",2026-01-28T08:37:40.887521,-1,0.4066467881202698,0.5647479295730591,-6.506669336658888e-08,0.4385230541229248
G,5,2,2,"Left,Right",2026-01-28T08:37:41.433878,-1,0.4112432599067688,0.5634348392486572,-1.0835667296760221e-07,0.4428151249885559
G,5,3,2,"Left,Right",2026-01-28T08:37:41.949587,-1,0.4082072377204895,0.565798282623291,-9.369066589215436e-08,0.4418456554412842
G,5,4,2,"Left,Right",2026-01-28T08:37:42.481539,-1,0.41277796030044556,0.5661057233810425,-1.0430111530013164e-07,0.4432413876056671
G,5,5,2,"Left,Right",2026-01-28T08:37:42.996201,-1,0.4120561480522156,0.5723967552185059,-8.359467074114946e-08,0.44336962699890137
G,5,6,2,"Left,Right",2026-01-28T08:37:43.547796,-1,0.4089900255203247,0.5768784284591675,-1.204346631311637e-07,0.44029560685157776
G,5,7,2,"Left,Right",2026-01-28T08:37:44.101375,-1,0.4172326326370239,0.5728893876075745,-8.881504243163363e-08,0.4488592743873596
G,5,8,2,"Left,Right",2026-01-28T08:37:44.629690,-1,0.42379558086395264,0.56709885597229,-1.044871069666442e-07,0.45537829399108887
G,5,9,2,"Left,Right",2026-01-28T08:37:45.146640,-1,0.4213986396789551,0.5705315470695496,-1.250547398967683e-07,0.4540388882160187
G,5,10,2,"Left,Right",2026-01-28T08:37:45.685355,-1,0.4255734086036682,0.5716461539268494,-1.1132862454132919e-07,0.45439818501472473
