class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
G,6,1,2,"Left,Right",2025-12-04T18:51:54.404214,-1,0.23245765268802643,0.3648919463157654,-9.781603438341335e-08,0.25423377752304077
G,6,2,2,"Left,Right",2025-12-04T18:51:54.960707,-1,0.22759133577346802,0.36550095677375793,-8.329732992251593e-08,0.25479429960250854
G,6,3,2,"Left,Right",2025-12-04T18:51:55.502360,-1,0.22881624102592468,0.3575547933578491,-4.759057503633812e-08,0.25807493925094604
G,6,4,2,"Left,Right",2025-12-04T18:51:56.059243,-1,0.22826065123081207,0.36929094791412354,-9.883061125037784e-08,0.2512008547782898
G,6,5,2,"Left,Right",2025-12-04T18:51:56.595433,-1,0.2223515510559082,0.37085604667663574,-9.53341796616769e-08,0.2496236264705658
G,6,6,2,"Left,Right",2025-12-04T18:51:57.136363,-1,0.22501108050346375,0.372404009103775,-9.84341639309605e-08,0.25092825293540955
G,6,7,2,"Left,Right",2025-12-04T18:51:57.703996,-1,0.22669717669487,0.36905431747436523,-1.166723819778781e-07,0.25502344965934753
G,6,8,2,"Left,Right",2025-12-04T18:51:58.271611,-1,0.22715376317501068,0.3703395128250122,-9.701881964474524e-08,0.25117459893226624
G,6,9,2,"Left,Right",2025-12-04T18:51:58.830661,-1,0.22786670923233032,0.3743818700313568,-1.0110915837913126e-07,0.24854612350463867
G,6,10,2,"Left,Right",2025-12-04T18:51:59.371406,-1,0.22256837785243988,0.3645292818546295,-8.98928362857987e-08,0.2535232901573181
