class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
S,1,1,2,"Left,Right",2026-01-28T11:35:24.903670,-1,0.22996209561824799,0.8462154865264893,5.883937603812228e-08,0.3309372365474701
S,1,2,2,"Left,Right",2026-01-28T11:35:25.448982,-1,0.23552626371383667,0.8397652506828308,8.815384688887207e-08,0.33528798818588257
S,1,3,2,"Left,Right",2026-01-28T11:35:25.979322,-1,0.2337053269147873,0.8419432044029236,1.0881105083626608e-07,0.3318118453025818
S,1,4,2,"Left,Right",2026-01-28T11:35:26.545912,-1,0.23447579145431519,0.8371621370315552,8.59152606835778e-08,0.3305513858795166
S,1,5,2,"Left,Right",2026-01-28T11:35:27.080668,-1,0.23486053943634033,0.8384197950363159,9.662441868840688e-08,0.3344185948371887
S,1,6,2,"Left,Right",2026-01-28T11:35:27.629234,-1,0.23573890328407288,0.8416889905929565,1.0609708311903887e-07,0.3365517854690552
S,1,7,2,"Left,Right",2026-01-28T11:35:28.160789,-1,0.2322465479373932,0.842082142829895,5.66142830393801e-08,0.3338514268398285
S,1,8,2,"Left,Right",2026-01-28T11:35:28.695058,-1,0.2242932915687561,0.8436304330825806,1.2756756007092918e-07,0.3254667818546295
S,1,9,2,"Left,Right",2026-01-28T11:35:29.228727,-1,0.22331441938877106,0.8422644734382629,1.3800195119983982e-07,0.3228277862071991
S,1,10,2,"Left,Right",2026-01-28T11:35:29.755202,-1,0.2247227132320404,0.8426946401596069,9.185044547166399e-08,0.32464170455932617
