class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
R,9,1,1,Left,2026-01-28T11:34:17.551591,-1,0.2812013328075409,0.8357322812080383,5.490656462825427e-07,0.3710738718509674
R,9,2,1,Left,2026-01-28T11:34:18.102990,-1,0.280892938375473,0.8367151021957397,5.2378345571924e-07,0.3698555827140808
R,9,3,1,Left,2026-01-28T11:34:18.675323,-1,0.27362722158432007,0.8298263549804688,5.409842174231017e-07,0.36263537406921387
R,9,4,1,Left,2026-01-28T11:34:19.227592,-1,0.30479317903518677,0.7775430679321289,5.00892440413736e-07,0.3827487826347351
R,9,5,1,Left,2026-01-28T11:34:19.807940,-1,0.3674507737159729,0.751736044883728,4.707632683675911e-07,0.4363453686237335
R,9,6,1,Left,2026-01-28T11:34:20.356254,-1,0.4144569933414459,0.7678120136260986,4.849374590776279e-07,0.4792075455188751
R,9,7,1,Left,2026-01-28T11:34:20.914996,-1,0.43620961904525757,0.7985996603965759,4.853982318309136e-07,0.49518486857414246
R,9,8,1,Left,2026-01-28T11:34:21.465928,-1,0.43145206570625305,0.8002146482467651,4.6682819743182336e-07,0.48957744240760803
R,9,9,1,Left,2026-01-28T11:34:22.015920,-1,0.42527100443840027,0.8215129375457764,4.4535357801578357e-07,0.4847473204135895
R,9,10,1,Left,2026-01-28T11:34:22.575774,-1,0.42485862970352173,0.8200125694274902,4.6834080080770946e-07,0.4834466278553009
