class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
Y,2,1,2,"Right,Right",2026-01-28T12:05:10.514285,0,0.0,0.0,0.0,0.0
Y,2,2,2,"Left,Right",2026-01-28T12:05:11.053025,-1,0.5643342137336731,0.5447900295257568,-1.5734551084278792e-07,0.5367757678031921
Y,2,3,2,"Right,Right",2026-01-28T12:05:11.609825,0,0.0,0.0,0.0,0.0
Y,2,4,2,"Right,Right",2026-01-28T12:05:12.150578,0,0.0,0.0,0.0,0.0
Y,2,5,2,"Right,Right",2026-01-28T12:05:12.702253,0,0.0,0.0,0.0,0.0
Y,2,6,2,"Left,Right",2026-01-28T12:05:13.258201,-1,0.5759468078613281,0.5479609966278076,-1.728146798996022e-07,0.5498632192611694
Y,2,7,2,"Left,Right",2026-01-28T12:05:13.791207,-1,0.57393479347229,0.5465542078018188,-1.7137853092208388e-07,0.5438612699508667
Y,2,8,2,"Left,Right",2026-01-28T12:05:14.328684,-1,0.5745041966438293,0.5544131398200989,-1.413587114029724e-07,0.5465472936630249
Y,2,9,2,"Left,Right",2026-01-28T12:05:14.850260,-1,0.5736464262008667,0.5519260764122009,-1.7002922447773017e-07,0.5481883883476257
Y,2,10,2,"Left,Right",2026-01-28T12:05:15.387292,-1,0.5790628790855408,0.5468153953552246,-1.3277924892918236e-07,0.5529988408088684
