class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
C,6,1,1,Left,2026-01-27T21:01:37.151187,-1,0.3110869526863098,0.5749430656433105,-1.5066855540979418e-09,0.3889491856098175
C,6,2,1,Left,2026-01-27T21:01:37.725056,-1,0.3158809542655945,0.5712162852287292,1.9675101547989016e-09,0.393858402967453
C,6,3,1,Left,2026-01-27T21:01:38.301829,-1,0.3080701231956482,0.5776531100273132,2.482944294612821e-09,0.38676607608795166
C,6,4,1,Left,2026-01-27T21:01:38.872404,-1,0.30936330556869507,0.5715388059616089,1.6832095717234097e-09,0.39036795496940613
C,6,5,1,Left,2026-01-27T21:01:39.431385,-1,0.3153347373008728,0.5739930272102356,-2.409583288454087e-08,0.39566269516944885
C,6,6,1,Left,2026-01-27T21:01:40.005852,-1,0.3128055930137634,0.576065182685852,-1.8694432668553418e-08,0.39026835560798645
C,6,7,1,Left,2026-01-27T21:01:40.568595,-1,0.3092171847820282,0.5727097988128662,-2.5195669550726052e-08,0.3900254964828491
C,6,8,1,Left,2026-01-27T21:01:41.139762,-1,0.3130553364753723,0.5705123543739319,-2.6313551337864283e-09,0.3921869397163391
C,6,9,1,Left,2026-01-27T21:01:41.692825,-1,0.31446507573127747,0.5710257887840271,-1.6754789555761818e-08,0.39255139231681824
C,6,10,1,Left,2026-01-27T21:01:42.260050,-1,0.30840864777565,0.5760371685028076,-4.8112649864151535e-08,0.38999465107917786
