class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
Y,10,1,2,"Left,Right",2025-12-06T12:04:48.760242,-1,0.36394551396369934,0.5910254716873169,-9.545124868282073e-08,0.330157607793808
Y,10,2,2,"Left,Right",2025-12-06T12:04:49.265300,-1,0.3625512421131134,0.5881795883178711,-3.6425209515300594e-08,0.3253214955329895
Y,10,3,2,"Left,Right",2025-12-06T12:04:49.766048,-1,0.3684081733226776,0.5815168023109436,-1.2234445989633969e-07,0.3293688893318176
Y,10,4,2,"Left,Right",2025-12-06T12:04:50.357436,-1,0.35994112491607666,0.5912913084030151,-1.4140113080429728e-07,0.3249398469924927
Y,10,5,2,"Left,Right",2025-12-06T12:04:50.947708,-1,0.36669307947158813,0.5898005962371826,-1.706427639192043e-07,0.3268509805202484
Y,10,6,2,"Left,Right",2025-12-06T12:04:51.508442,-1,0.36007359623908997,0.5978212952613831,-1.0844381392871583e-07,0.3246939480304718
Y,10,7,2,"Left,Right",2025-12-06T12:04:52.098433,-1,0.3652769923210144,0.5940704345703125,-1.4493924993530527e-07,0.32315555214881897
Y,10,8,2,"Left,Right",2025-12-06T12:04:52.607521,-1,0.369700163602829,0.5954385995864868,-1.495175609989019e-07,0.3222612738609314
Y,10,9,2,"Left,Right",2025-12-06T12:04:53.126155,-1,0.3665199875831604,0.5947763919830322,-1.4754103005998331e-07,0.31898927688598633
Y,10,10,2,"Left,Right",2025-12-06T12:04:53.691568,-1,0.3543877601623535,0.5872305631637573,-1.6446358586108545e-07,0.29848194122314453
