class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
Y,7,1,2,"Left,Right",2026-01-28T12:07:19.102015,-1,0.3929840624332428,0.6165147423744202,-1.1989992287908535e-07,0.3515634834766388
Y,7,2,2,"Left,Right",2026-01-28T12:07:19.631861,-1,0.392269492149353,0.6245922446250916,-1.61148832944491e-07,0.35119545459747314
Y,7,3,2,"Left,Right",2026-01-28T12:07:20.196138,-1,0.3856652081012726,0.6216251850128174,-1.4352956156926666e-07,0.34873467683792114
Y,7,4,2,"Left,Right",2026-01-28T12:07:20.739818,-1,0.3867996633052826,0.6211407780647278,-1.3794310405046417e-07,0.34764206409454346
Y,7,5,2,"Left,Right",2026-01-28T12:07:21.282967,-1,0.3866075873374939,0.6191290020942688,-1.311875053033873e-07,0.3452181816101074
Y,7,6,2,"Left,Right",2026-01-28T12:07:21.837540,-1,0.38943031430244446,0.6178798675537109,-1.6915436162889819e-07,0.3500722646713257
Y,7,7,2,"Left,Right",2026-01-28T12:07:22.380192,-1,0.3877415359020233,0.6193118095397949,-1.3735144932525145e-07,0.349172979593277
Y,7,8,2,"Left,Right",2026-01-28T12:07:22.941942,-1,0.38773852586746216,0.6250696182250977,-1.7807383301260415e-07,0.3506901264190674
Y,7,9,2,"Left,Right",2026-01-28T12:07:23.476094,-1,0.3908117413520813,0.6223563551902771,-1.6337723707238183e-07,0.35215774178504944
Y,7,10,2,"Left,Right",2026-01-28T12:07:24.014126,-1,0.38900384306907654,0.6283082365989685,-1.3661073694493098e-07,0.35068368911743164
