class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
E,6,1,1,Left,2026-01-27T21:22:56.485307,-1,0.405889630317688,0.44407856464385986,4.4674538912659045e-07,0.43047502636909485
E,6,2,1,Left,2026-01-27T21:22:57.040846,-1,0.4070025384426117,0.4473748803138733,4.441048986336682e-07,0.43224507570266724
E,6,3,1,Left,2026-01-27T21:22:57.600406,-1,0.4066356122493744,0.45155760645866394,3.7205745684332214e-07,0.4302098751068115
E,6,4,1,Left,2026-01-27T21:22:58.149293,-1,0.40530622005462646,0.4487149119377136,4.3344681444068556e-07,0.4297873377799988
E,6,5,1,Left,2026-01-27T21:22:58.722474,-1,0.4092404544353485,0.4518270790576935,3.8512058608830557e-07,0.43313494324684143
E,6,6,1,Left,2026-01-27T21:22:59.261874,-1,0.4020209312438965,0.45687758922576904,3.8959828430051857e-07,0.4256802201271057
E,6,7,1,Left,2026-01-27T21:22:59.818002,-1,0.4038786292076111,0.4529888331890106,4.166195708421583e-07,0.4289484918117523
E,6,8,1,Left,2026-01-27T21:23:00.392795,-1,0.4065105617046356,0.4539545774459839,4.085687237420643e-07,0.430745005607605
E,6,9,1,Left,2026-01-27T21:23:00.947975,-1,0.4035719633102417,0.4527915120124817,3.8564741089430754e-07,0.4287571907043457
E,6,10,1,Left,2026-01-27T21:23:01.492316,-1,0.4018712639808655,0.4570920467376709,3.7934955798846204e-07,0.4273585081100464
