class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
U,1,1,1,Left,2025-12-06T11:07:25.836060,-1,0.4421812891960144,0.8598474264144897,1.1070715544292398e-07,0.46462276577949524
U,1,2,1,Left,2025-12-06T11:07:26.408186,-1,0.4366319477558136,0.8637188673019409,9.9227492000864e-08,0.46089065074920654
U,1,3,1,Left,2025-12-06T11:07:26.989127,-1,0.43331044912338257,0.8634192943572998,7.131980339636357e-08,0.4571238160133362
U,1,4,1,Left,2025-12-06T11:07:27.565844,-1,0.4310928285121918,0.8643710017204285,1.1711607328379614e-07,0.4550260007381439
U,1,5,1,Left,2025-12-06T11:07:28.154012,-1,0.4346327483654022,0.8549624681472778,6.52804104106508e-08,0.45618852972984314
U,1,6,1,Left,2025-12-06T11:07:28.692550,-1,0.43221068382263184,0.8579228520393372,1.7443164779251674e-07,0.45509636402130127
U,1,7,1,Left,2025-12-06T11:07:29.276910,-1,0.4303179383277893,0.8582693934440613,1.6682081138696958e-07,0.45308905839920044
U,1,8,1,Left,2025-12-06T11:07:29.860450,-1,0.4285058081150055,0.8621435165405273,1.0870040512145351e-07,0.45089423656463623
U,1,9,1,Left,2025-12-06T11:07:30.425094,-1,0.430355966091156,0.8571861982345581,1.7127887019796617e-07,0.4550356864929199
U,1,10,1,Left,2025-12-06T11:07:30.995391,-1,0.42749738693237305,0.8586210012435913,1.0859364607540556e-07,0.45310109853744507
