class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
V,1,1,1,Left,2026-01-28T11:49:04.177649,-1,0.37701526284217834,0.8395638465881348,7.002901725172705e-07,0.437237411737442
V,1,2,1,Left,2026-01-28T11:49:04.737443,-1,0.3772016763687134,0.8408825397491455,6.963161922612926e-07,0.435489684343338
V,1,3,1,Left,2026-01-28T11:49:05.295297,-1,0.3778041899204254,0.8411475419998169,7.093723297657561e-07,0.43471860885620117
V,1,4,1,Left,2026-01-28T11:49:05.836528,-1,0.3752231001853943,0.8390665650367737,7.043402661111031e-07,0.4321843981742859
V,1,5,1,Left,2026-01-28T11:49:06.379054,-1,0.3748871684074402,0.8368359804153442,7.078893418110965e-07,0.43197640776634216
V,1,6,1,Left,2026-01-28T11:49:06.930143,-1,0.3766542673110962,0.8318741321563721,7.015706273705291e-07,0.4327971935272217
V,1,7,1,Left,2026-01-28T11:49:07.473289,-1,0.37772029638290405,0.8273578882217407,7.097042384884844e-07,0.43488609790802
V,1,8,1,Left,2026-01-28T11:49:08.037976,-1,0.37662339210510254,0.8295020461082458,7.116149731700716e-07,0.4337940216064453
V,1,9,1,Left,2026-01-28T11:49:08.631566,-1,0.37960100173950195,0.8211702108383179,7.233616088342387e-07,0.43552201986312866
V,1,10,1,Left,2026-01-28T11:49:09.203291,-1,0.38003596663475037,0.8230327367782593,6.8752478910028e-07,0.43640580773353577
