class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
E,8,1,1,Left,2025-12-04T13:40:14.473862,-1,0.12661013007164001,0.8224112391471863,5.875776878383476e-07,0.18099887669086456
E,8,2,1,Left,2025-12-04T13:40:15.034528,-1,0.12801450490951538,0.8144745826721191,6.311254310276126e-07,0.18983575701713562
E,8,3,1,Left,2025-12-04T13:40:15.624414,-1,0.1232529878616333,0.8134829998016357,5.408249990068725e-07,0.186067134141922
E,8,4,1,Left,2025-12-04T13:40:16.194634,-1,0.128162682056427,0.8150442838668823,5.994632488182106e-07,0.18072131276130676
E,8,5,1,Left,2025-12-04T13:40:16.762137,-1,0.12381291389465332,0.8129389882087708,6.703410804220766e-07,0.17961345613002777
E,8,6,1,Left,2025-12-04T13:40:17.318166,-1,0.11822298169136047,0.8125239610671997,6.215457233338384e-07,0.1719628870487213
E,8,7,1,Left,2025-12-04T13:40:17.891365,-1,0.11693885922431946,0.8143181204795837,5.77144191993284e-07,0.16737134754657745
E,8,8,1,Left,2025-12-04T13:40:18.470413,-1,0.11893633008003235,0.8032369613647461,6.153738922876073e-07,0.17434954643249512
E,8,9,1,Left,2025-12-04T13:40:19.056679,-1,0.11872002482414246,0.807380199432373,6.684455229333253e-07,0.1737583726644516
E,8,10,1,Left,2025-12-04T13:40:19.636280,-1,0.11272284388542175,0.8064054846763611,5.266447828944365e-07,0.16851358115673065
