class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
B,1,1,2,"Left,Right",2026-01-27T20:44:56.697863,-1,0.21297326683998108,0.610032320022583,6.412627158169926e-07,0.2455923855304718
B,1,2,2,"Left,Right",2026-01-27T20:44:57.228905,-1,0.21111884713172913,0.60478276014328,6.111451966717141e-07,0.24947714805603027
B,1,3,2,"Left,Right",2026-01-27T20:44:57.785144,-1,0.21558910608291626,0.6026594638824463,5.616839757749403e-07,0.2502841651439667
B,1,4,2,"Left,Right",2026-01-27T20:44:58.323475,-1,0.2154122292995453,0.6061819791793823,6.196845561134978e-07,0.2512318789958954
B,1,5,2,"Left,Right",2026-01-27T20:44:58.848627,-1,0.21790538728237152,0.6072608232498169,5.430195528788317e-07,0.2513643503189087
B,1,6,2,"Left,Right",2026-01-27T20:44:59.393171,-1,0.21963883936405182,0.6105993390083313,6.511656351904094e-07,0.24881333112716675
B,1,7,2,"Left,Right",2026-01-27T20:44:59.930581,-1,0.22130854427814484,0.6038693785667419,5.832696956531436e-07,0.25688832998275757
B,1,8,2,"Left,Right",2026-01-27T20:45:00.481451,-1,0.22346465289592743,0.6082625985145569,5.299511371958943e-07,0.2559316158294678
B,1,9,2,"Left,Right",2026-01-27T20:45:01.024645,-1,0.2201031595468521,0.6077028512954712,5.542924554902129e-07,0.2547762989997864
B,1,10,2,"Left,Right",2026-01-27T20:45:01.567538,-1,0.22320200502872467,0.6042145490646362,5.856986149410659e-07,0.25773632526397705
