class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
F,7,1,2,"Left,Right",2026-01-27T21:29:14.316082,-1,0.57772296667099,0.34055295586586,5.029814360568707e-07,0.5994235277175903
F,7,2,2,"Left,Right",2026-01-27T21:29:14.851594,-1,0.5830550193786621,0.3384142518043518,5.034048626839649e-07,0.6061705946922302
F,7,3,2,"Left,Right",2026-01-27T21:29:15.439357,-1,0.5807100534439087,0.34275758266448975,4.756523139803903e-07,0.6067752838134766
F,7,4,2,"Left,Right",2026-01-27T21:29:15.975657,-1,0.5794078707695007,0.3408592641353607,4.871569103670481e-07,0.6045013070106506
F,7,5,2,"Left,Right",2026-01-27T21:29:16.518010,-1,0.5810064673423767,0.33993759751319885,4.6637339323751803e-07,0.6061053276062012
F,7,6,2,"Left,Right",2026-01-27T21:29:17.037451,-1,0.5803407430648804,0.34153687953948975,4.973516638528963e-07,0.6063339710235596
F,7,7,2,"Left,Right",2026-01-27T21:29:17.573364,-1,0.582714855670929,0.3432967960834503,4.5673587578676234e-07,0.6059760451316833
F,7,8,2,"Left,Right",2026-01-27T21:29:18.133738,-1,0.5787349939346313,0.34704500436782837,4.4453960867940623e-07,0.6018046736717224
F,7,9,2,"Left,Right",2026-01-27T21:29:18.676191,-1,0.5808597803115845,0.3439179062843323,4.604922594353411e-07,0.6033787131309509
F,7,10,2,"Left,Right",2026-01-27T21:29:19.215954,-1,0.5798104405403137,0.34322842955589294,4.549552556909475e-07,0.6017408967018127
