class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
T,10,1,2,"Left,Right",2026-01-28T11:45:02.162498,-1,0.31529688835144043,0.38360702991485596,7.308680238793386e-08,0.3831981420516968
T,10,2,2,"Left,Right",2026-01-28T11:45:02.698319,-1,0.3110097646713257,0.38713228702545166,5.939962122170073e-08,0.37957215309143066
T,10,3,2,"Left,Right",2026-01-28T11:45:03.241452,-1,0.3094155192375183,0.3959836959838867,7.863399531515824e-08,0.37680453062057495
T,10,4,2,"Left,Right",2026-01-28T11:45:03.779628,-1,0.31509584188461304,0.3930763602256775,1.1622454820781059e-07,0.3843865394592285
T,10,5,2,"Left,Right",2026-01-28T11:45:04.310564,-1,0.31442463397979736,0.3912498950958252,5.997491570042257e-08,0.38575753569602966
T,10,6,2,"Left,Right",2026-01-28T11:45:04.849793,-1,0.30439239740371704,0.3830091953277588,8.233296000526025e-08,0.3742999732494354
T,10,7,2,"Left,Right",2026-01-28T11:45:05.382265,-1,0.3013240098953247,0.3893348276615143,6.366278881841936e-08,0.3736404776573181
T,10,8,2,"Left,Right",2026-01-28T11:45:05.910730,-1,0.3050602078437805,0.3941846489906311,6.145553044234475e-08,0.3744327425956726
T,10,9,2,"Left,Right",2026-01-28T11:45:06.449014,-1,0.316333532333374,0.38942134380340576,8.639407411692446e-08,0.38635462522506714
T,10,10,2,"Left,Right",2026-01-28T11:45:07.004043,-1,0.30940860509872437,0.38629505038261414,7.798344370257837e-08,0.3799738883972168
