class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
V,8,1,1,Left,2025-12-06T11:34:58.275981,-1,0.43241214752197266,0.7574692964553833,5.420688466983847e-07,0.49295690655708313
V,8,2,1,Left,2025-12-06T11:34:58.845749,-1,0.4318385124206543,0.7572517991065979,5.468708650369081e-07,0.49100184440612793
V,8,3,1,Left,2025-12-06T11:34:59.414572,-1,0.4271317422389984,0.7595877647399902,5.565410106100899e-07,0.48777538537979126
V,8,4,1,Left,2025-12-06T11:34:59.984471,-1,0.428777813911438,0.7613554000854492,5.708329808840062e-07,0.48855137825012207
V,8,5,1,Left,2025-12-06T11:35:00.546216,-1,0.42696189880371094,0.762032687664032,5.552775519390707e-07,0.48790422081947327
V,8,6,1,Left,2025-12-06T11:35:01.125998,-1,0.42179030179977417,0.7551559805870056,5.540908318835136e-07,0.48168104887008667
V,8,7,1,Left,2025-12-06T11:35:01.692554,-1,0.42258965969085693,0.7585934400558472,5.720094691241684e-07,0.4831860363483429
V,8,8,1,Left,2025-12-06T11:35:02.266709,-1,0.4251328110694885,0.761094331741333,5.683083941221412e-07,0.4848399758338928
V,8,9,1,Left,2025-12-06T11:35:02.847357,-1,0.42555493116378784,0.7561838626861572,5.777940828011197e-07,0.4845513701438904
V,8,10,1,Left,2025-12-06T11:35:03.436152,-1,0.4254414737224579,0.7554596662521362,5.695959544027573e-07,0.48551204800605774
