class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
K,8,1,2,"Left,Right",2026-01-28T09:06:06.629704,-1,0.28085583448410034,0.3103722333908081,-2.0871175365755334e-07,0.35755854845046997
K,8,2,2,"Left,Right",2026-01-28T09:06:07.173213,-1,0.2901442050933838,0.31143730878829956,-2.1039907949216285e-07,0.3644554018974304
K,8,3,2,"Left,Right",2026-01-28T09:06:07.682254,-1,0.2861464023590088,0.3092903196811676,-2.0858733762452175e-07,0.3628174960613251
K,8,4,2,"Left,Right",2026-01-28T09:06:08.189966,-1,0.2905564308166504,0.3059004843235016,-2.6411481712784735e-07,0.3654300272464752
K,8,5,2,"Left,Right",2026-01-28T09:06:08.727226,-1,0.2958384156227112,0.3066236674785614,-1.4336612252918712e-07,0.369347482919693
K,8,6,2,"Left,Right",2026-01-28T09:06:09.277903,-1,0.3041791319847107,0.30603572726249695,-2.192002881429289e-07,0.3777354955673218
K,8,7,2,"Left,Right",2026-01-28T09:06:09.831748,-1,0.30299365520477295,0.30913761258125305,-1.5659622931707418e-07,0.37581947445869446
K,8,8,2,"Left,Right",2026-01-28T09:06:10.371790,-1,0.3001026213169098,0.3092508018016815,-2.6262344476890576e-07,0.3727947771549225
K,8,9,2,"Left,Right",2026-01-28T09:06:10.870927,-1,0.30501192808151245,0.30694541335105896,-2.4154255129360536e-07,0.37869083881378174
K,8,10,2,"Left,Right",2026-01-28T09:06:11.382205,-1,0.30633994936943054,0.3078620433807373,-1.570530798744585e-07,0.3781817853450775
