class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
X,6,1,2,"Left,Right",2025-12-06T11:43:11.418156,-1,0.22659046947956085,0.8628685474395752,-6.770557092750096e-08,0.3313695192337036
X,6,2,2,"Left,Right",2025-12-06T11:43:11.959859,-1,0.2233135998249054,0.860223650932312,-7.289688142009254e-08,0.3286639153957367
X,6,3,2,"Left,Right",2025-12-06T11:43:12.511321,-1,0.2211053967475891,0.8587595224380493,-4.622527782771613e-08,0.33015507459640503
X,6,4,2,"Left,Right",2025-12-06T11:43:13.058869,-1,0.22223348915576935,0.8574715852737427,-6.591110945919354e-08,0.32757139205932617
X,6,5,2,"Left,Right",2025-12-06T11:43:13.615695,-1,0.2165735810995102,0.8574078679084778,-3.425977013193915e-08,0.324676513671875
X,6,6,2,"Left,Right",2025-12-06T11:43:14.171891,-1,0.21941731870174408,0.8547152876853943,-2.4275683685459626e-08,0.32650282979011536
X,6,7,2,"Left,Right",2025-12-06T11:43:14.727293,-1,0.22528918087482452,0.8553999662399292,-3.917071467185451e-08,0.32814836502075195
X,6,8,2,"Left,Right",2025-12-06T11:43:15.295768,-1,0.2192455381155014,0.8557171821594238,-1.5169737466180777e-08,0.3263948857784271
X,6,9,2,"Left,Right",2025-12-06T11:43:15.869612,-1,0.2142697274684906,0.8533804416656494,-3.725181230151975e-08,0.32303208112716675
X,6,10,2,"Left,Right",2025-12-06T11:43:16.418445,-1,0.21982157230377197,0.854362964630127,-1.8439786586554874e-08,0.32549652457237244
