class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
D,2,1,2,"Left,Right",2025-12-03T20:10:02.968359,-1,0.40317291021347046,0.46404731273651123,1.280381525248231e-07,0.4577508270740509
D,2,2,2,"Left,Right",2025-12-03T20:10:03.501403,-1,0.4037611186504364,0.464444100856781,1.2032244001147774e-07,0.4570816457271576
D,2,3,2,"Left,Right",2025-12-03T20:10:04.034142,-1,0.40248963236808777,0.46285220980644226,1.2592529685662157e-07,0.45415568351745605
D,2,4,2,"Left,Right",2025-12-03T20:10:04.571718,-1,0.4056309759616852,0.46535226702690125,1.292042384193337e-07,0.45752280950546265
D,2,5,2,"Left,Right",2025-12-03T20:10:05.108940,-1,0.404032826423645,0.46401870250701904,1.0500378522237952e-07,0.4592348635196686
D,2,6,2,"Left,Right",2025-12-03T20:10:05.661527,-1,0.40526077151298523,0.4629708528518677,1.3492594064246077e-07,0.45836588740348816
D,2,7,2,"Left,Right",2025-12-03T20:10:06.194994,-1,0.40001916885375977,0.4634939134120941,1.1154911305766291e-07,0.45292821526527405
D,2,8,2,"Left,Right",2025-12-03T20:10:06.730269,-1,0.4016874134540558,0.46471914649009705,1.3878748461593204e-07,0.45378538966178894
D,2,9,2,"Left,Right",2025-12-03T20:10:07.288432,-1,0.402133047580719,0.4630563259124756,1.1074381234266184e-07,0.452974408864975
D,2,10,2,"Left,Right",2025-12-03T20:10:07.834322,-1,0.4045301079750061,0.46081462502479553,1.1558950774315235e-07,0.45822471380233765
