class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
L,6,1,1,Left,2025-12-05T22:34:12.196443,-1,0.43149226903915405,0.7015239596366882,1.0708466646747183e-07,0.4920079708099365
L,6,2,1,Left,2025-12-05T22:34:12.708259,-1,0.43386733531951904,0.6967918872833252,1.1791003373673448e-07,0.49452459812164307
L,6,3,1,Left,2025-12-05T22:34:13.220688,-1,0.4303690195083618,0.6974073052406311,1.1691412993286576e-07,0.4914199709892273
L,6,4,1,Left,2025-12-05T22:34:13.744433,-1,0.4339727461338043,0.698033332824707,9.734145578477182e-08,0.49423161149024963
L,6,5,2,"Left,Left",2025-12-05T22:34:14.307799,-1,0.4316547214984894,0.6975058317184448,1.2164578322426678e-07,0.49287697672843933
L,6,6,1,Left,2025-12-05T22:34:14.843300,-1,0.4304630756378174,0.6978150606155396,1.2017027017918736e-07,0.49038177728652954
L,6,7,1,Left,2025-12-05T22:34:15.392605,-1,0.42874762415885925,0.6975685954093933,1.1361564844492023e-07,0.48839613795280457
L,6,8,1,Left,2025-12-05T22:34:15.986547,-1,0.43231070041656494,0.6944037675857544,1.0844557607470051e-07,0.491352915763855
L,6,9,1,Left,2025-12-05T22:34:16.530107,-1,0.4303934574127197,0.6983253359794617,1.1039890779329653e-07,0.4893551766872406
L,6,10,1,Left,2025-12-05T22:34:17.073787,-1,0.4275798499584198,0.6971906423568726,1.2045543940075731e-07,0.4867821931838989
