class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
H,8,1,2,"Left,Right",2026-01-28T08:46:08.105199,-1,0.35486871004104614,0.7900042533874512,7.035587259451859e-07,0.40827634930610657
H,8,2,2,"Left,Right",2026-01-28T08:46:08.664857,-1,0.34940260648727417,0.7949405312538147,7.145229687921528e-07,0.41240015625953674
H,8,3,2,"Left,Right",2026-01-28T08:46:09.178997,-1,0.3528057932853699,0.796876072883606,5.395650077844039e-07,0.4225805699825287
H,8,4,2,"Left,Right",2026-01-28T08:46:09.714908,-1,0.34974002838134766,0.7932593822479248,5.046489377491525e-07,0.42668935656547546
H,8,5,2,"Left,Right",2026-01-28T08:46:10.264763,-1,0.3548228144645691,0.7978594303131104,5.557788540500042e-07,0.4227789640426636
H,8,6,2,"Left,Right",2026-01-28T08:46:10.775566,-1,0.3495793342590332,0.8023576736450195,6.110985850682482e-07,0.40636447072029114
H,8,7,2,"Left,Right",2026-01-28T08:46:11.334430,-1,0.3512701690196991,0.793293833732605,5.703476517737727e-07,0.4103897213935852
H,8,8,2,"Left,Right",2026-01-28T08:46:11.866111,-1,0.3494284749031067,0.7915102243423462,5.9062733726023e-07,0.4079752564430237
H,8,9,2,"Left,Right",2026-01-28T08:46:12.407104,-1,0.34777700901031494,0.7960582971572876,5.508400136022829e-07,0.4122175872325897
H,8,10,2,"Left,Right",2026-01-28T08:46:12.978558,-1,0.34449678659439087,0.8095049858093262,6.547702469106298e-07,0.4111975431442261
