class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
A,5,1,2,"Left,Right",2026-01-27T20:41:56.575290,-1,0.28026577830314636,0.5802590250968933,3.5033174583531945e-08,0.31269773840904236
A,5,2,2,"Left,Right",2026-01-27T20:41:57.137723,-1,0.279535174369812,0.581353485584259,1.0999467114913841e-08,0.3148353695869446
A,5,3,2,"Left,Right",2026-01-27T20:41:57.670648,-1,0.2794288992881775,0.583632230758667,4.535526088034203e-08,0.3122773766517639
A,5,4,2,"Left,Right",2026-01-27T20:41:58.218634,-1,0.2800273001194,0.5799179673194885,2.4209279914089166e-08,0.31538450717926025
A,5,5,2,"Left,Right",2026-01-27T20:41:58.751924,-1,0.2800457179546356,0.5808665156364441,1.96468956659146e-08,0.31394943594932556
A,5,6,2,"Left,Right",2026-01-27T20:41:59.296436,-1,0.2840081751346588,0.5786227583885193,2.9415875957283788e-08,0.31635141372680664
A,5,7,2,"Left,Right",2026-01-27T20:41:59.838617,-1,0.28217098116874695,0.5794456005096436,2.7882757436259453e-08,0.31514430046081543
A,5,8,2,"Left,Right",2026-01-27T20:42:00.416706,-1,0.2840206027030945,0.5800859332084656,3.022830696863821e-08,0.31593671441078186
A,5,9,2,"Left,Right",2026-01-27T20:42:00.940329,-1,0.2851908206939697,0.5791618824005127,3.8095677723504195e-08,0.3184812366962433
A,5,10,2,"Left,Right",2026-01-27T20:42:01.469267,-1,0.2854444086551666,0.5786402821540833,3.107247792399903e-08,0.3205328583717346
