class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
C,3,1,1,Left,2026-01-27T21:00:24.752270,-1,0.30299025774002075,0.5654590129852295,2.0728187166696443e-08,0.3691350817680359
C,3,2,1,Left,2026-01-27T21:00:25.300973,-1,0.30031508207321167,0.5618325471878052,1.7798674534219572e-08,0.3690139651298523
C,3,3,1,Left,2026-01-27T21:00:25.864871,-1,0.302347868680954,0.5632213950157166,3.471716425451632e-08,0.36770346760749817
C,3,4,1,Left,2026-01-27T21:00:26.413925,-1,0.3073899745941162,0.5588762760162354,4.299159783727191e-08,0.37161019444465637
C,3,5,1,Left,2026-01-27T21:00:26.961098,-1,0.3013841211795807,0.5600206255912781,2.9053689232227953e-08,0.3678674101829529
C,3,6,1,Left,2026-01-27T21:00:27.527622,-1,0.30234140157699585,0.5614628195762634,3.538565351846046e-08,0.3686301112174988
C,3,7,1,Left,2026-01-27T21:00:28.069830,-1,0.30373287200927734,0.560707151889801,3.661032721424817e-08,0.36765018105506897
C,3,8,1,Left,2026-01-27T21:00:28.632553,-1,0.30152174830436707,0.5589095950126648,9.980557713618055e-09,0.36863112449645996
C,3,9,1,Left,2026-01-27T21:00:29.212419,-1,0.306047648191452,0.5609606504440308,2.174816060573903e-08,0.3728136122226715
C,3,10,1,Left,2026-01-27T21:00:29.760757,-1,0.30392521619796753,0.5638612508773804,2.878079463641825e-08,0.36894071102142334
