class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
T,1,1,2,"Left,Right",2026-01-28T11:39:38.025823,-1,0.23430779576301575,0.3735405504703522,1.204349615591127e-07,0.3274884819984436
T,1,2,2,"Left,Right",2026-01-28T11:39:38.599490,-1,0.23408439755439758,0.37518441677093506,8.972620690883559e-08,0.3242015540599823
T,1,3,2,"Left,Right",2026-01-28T11:39:39.136503,-1,0.23318566381931305,0.3716491460800171,5.6798548087044765e-08,0.3268302381038666
T,1,4,2,"Left,Right",2026-01-28T11:39:39.670413,-1,0.23485641181468964,0.3658772110939026,4.8288583798239415e-08,0.3285120129585266
T,1,5,2,"Left,Right",2026-01-28T11:39:40.223457,-1,0.2330539971590042,0.37612438201904297,9.325811589633304e-08,0.3236766755580902
T,1,6,2,"Left,Right",2026-01-28T11:39:40.765504,-1,0.24014855921268463,0.3756592273712158,5.758862542393217e-08,0.33413389325141907
T,1,7,2,"Left,Right",2026-01-28T11:39:41.305606,-1,0.23545517027378082,0.3747562766075134,7.737227747384168e-08,0.3285466134548187
T,1,8,2,"Left,Right",2026-01-28T11:39:41.840504,-1,0.2390112727880478,0.3766103982925415,8.081747893129432e-08,0.3306195139884949
T,1,9,2,"Left,Right",2026-01-28T11:39:42.370881,-1,0.2311752438545227,0.38422924280166626,1.1433237290248144e-07,0.32359111309051514
T,1,10,2,"Left,Right",2026-01-28T11:39:42.932117,-1,0.23965851962566376,0.38215234875679016,9.697118485973988e-08,0.33506619930267334
