class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
O,9,1,1,Left,2025-12-05T22:54:18.444861,-1,0.5864313244819641,0.7645031213760376,2.05201146741274e-07,0.6259765028953552
O,9,2,1,Left,2025-12-05T22:54:18.983796,-1,0.58617103099823,0.7646418213844299,1.9260609462889988e-07,0.6261367201805115
O,9,3,1,Left,2025-12-05T22:54:19.484879,-1,0.5849360823631287,0.7600541114807129,1.7686782882719854e-07,0.6243274211883545
O,9,4,1,Left,2025-12-05T22:54:20.041144,-1,0.5810892581939697,0.7609174251556396,1.8072034890792565e-07,0.6222297549247742
O,9,5,1,Left,2025-12-05T22:54:20.600294,-1,0.5796997547149658,0.7612218856811523,1.73576083284388e-07,0.6199174523353577
O,9,6,1,Left,2025-12-05T22:54:21.132142,-1,0.5807052254676819,0.7612775564193726,2.1009635986501962e-07,0.6211513876914978
O,9,7,1,Left,2025-12-05T22:54:21.647542,-1,0.5800872445106506,0.7617639303207397,1.83716707624626e-07,0.6204361319541931
O,9,8,1,Left,2025-12-05T22:54:22.188411,-1,0.5778785943984985,0.762775182723999,1.9458940414551762e-07,0.6180493831634521
O,9,9,1,Left,2025-12-05T22:54:22.733656,-1,0.5777429342269897,0.7604644298553467,1.932580460106692e-07,0.617203414440155
O,9,10,1,Left,2025-12-05T22:54:23.246682,-1,0.5763291716575623,0.7606563568115234,1.8951563163227547e-07,0.6170397400856018
