class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
N,3,1,2,"Left,Right",2026-01-28T11:11:16.244575,-1,0.38374418020248413,0.8024172186851501,6.491082444881613e-07,0.39202767610549927
N,3,2,2,"Left,Right",2026-01-28T11:11:16.790725,-1,0.3819506764411926,0.8092408776283264,6.324490868792054e-07,0.392395555973053
N,3,3,2,"Left,Right",2026-01-28T11:11:17.307060,-1,0.3840929865837097,0.8106531500816345,6.201597102517553e-07,0.3920673131942749
N,3,4,2,"Left,Right",2026-01-28T11:11:17.854885,-1,0.38433560729026794,0.8026988506317139,5.67654240057891e-07,0.39419472217559814
N,3,5,2,"Left,Right",2026-01-28T11:11:18.401220,-1,0.3892518877983093,0.8116124272346497,6.015097255840374e-07,0.39759331941604614
N,3,6,2,"Left,Right",2026-01-28T11:11:18.904374,-1,0.38763123750686646,0.8120221495628357,6.163038506201701e-07,0.3960922658443451
N,3,7,2,"Left,Right",2026-01-28T11:11:19.407295,-1,0.38759154081344604,0.8102750778198242,6.136973524917266e-07,0.3976866602897644
N,3,8,2,"Left,Right",2026-01-28T11:11:19.915101,-1,0.38641953468322754,0.8084566593170166,6.115920996307977e-07,0.39626026153564453
N,3,9,2,"Left,Right",2026-01-28T11:11:20.449157,-1,0.38984906673431396,0.8163737058639526,6.209240837051766e-07,0.3966275155544281
N,3,10,2,"Left,Right",2026-01-28T11:11:21.004383,-1,0.3885812759399414,0.8124597668647766,5.738787649534061e-07,0.39442700147628784
