class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
B,5,1,2,"Left,Right",2025-12-03T18:37:13.692376,-1,0.5081000328063965,0.2687380015850067,4.025447708499996e-07,0.5397043824195862
B,5,2,2,"Left,Right",2025-12-03T18:37:14.227472,-1,0.49170827865600586,0.27830639481544495,3.9052494571478746e-07,0.5235709547996521
B,5,3,2,"Left,Right",2025-12-03T18:37:14.766994,-1,0.4854544401168823,0.28433582186698914,3.6740541986546305e-07,0.5178905725479126
B,5,4,2,"Left,Right",2025-12-03T18:37:15.302484,-1,0.48552244901657104,0.29262369871139526,3.697765009746945e-07,0.5182268619537354
B,5,5,2,"Left,Right",2025-12-03T18:37:15.822289,-1,0.4583938717842102,0.31854134798049927,4.008213352335588e-07,0.49309056997299194
B,5,6,2,"Left,Right",2025-12-03T18:37:16.349091,-1,0.45180457830429077,0.32685959339141846,4.104811068827985e-07,0.4859409034252167
B,5,7,2,"Left,Right",2025-12-03T18:37:16.875440,-1,0.4555478096008301,0.3296847641468048,4.0519242361369834e-07,0.49025532603263855
B,5,8,2,"Left,Right",2025-12-03T18:37:17.438801,-1,0.4572218656539917,0.3243829011917114,4.2096093011423363e-07,0.4928649365901947
B,5,9,2,"Left,Right",2025-12-03T18:37:17.964544,-1,0.45873337984085083,0.32605087757110596,4.1349321122652327e-07,0.49459436535835266
B,5,10,2,"Left,Right",2025-12-03T18:37:18.490275,-1,0.4630763530731201,0.3231164515018463,3.862497806039755e-07,0.49625343084335327
