class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
G,2,1,2,"Left,Right",2026-01-28T08:36:15.120278,-1,0.5853304266929626,0.4591679573059082,-2.45030889800546e-07,0.6214984059333801
G,2,2,2,"Left,Right",2026-01-28T08:36:15.628815,-1,0.5891331434249878,0.46441781520843506,-1.6982347972316347e-07,0.6180227994918823
G,2,3,2,"Left,Right",2026-01-28T08:36:16.159054,-1,0.580741822719574,0.4656323492527008,-1.4529466341173247e-07,0.6108683347702026
G,2,4,2,"Left,Right",2026-01-28T08:36:16.666498,-1,0.57733154296875,0.4659236967563629,-2.3986493147276633e-07,0.6146970391273499
G,2,5,2,"Left,Right",2026-01-28T08:36:17.208785,-1,0.5802675485610962,0.4644193649291992,3.843135942815934e-08,0.6095854043960571
G,2,6,2,"Left,Right",2026-01-28T08:36:17.723919,-1,0.5830647349357605,0.46603795886039734,-1.3491977313151438e-07,0.6153954267501831
G,2,7,2,"Left,Right",2026-01-28T08:36:18.269296,-1,0.5775657892227173,0.45687443017959595,-1.4791424973736866e-07,0.6130985617637634
G,2,8,2,"Left,Right",2026-01-28T08:36:18.814083,-1,0.5688809752464294,0.4589308202266693,-2.0284765867017995e-07,0.6081809997558594
G,2,9,2,"Left,Right",2026-01-28T08:36:19.324029,-1,0.5714678168296814,0.45972785353660583,-1.576659371949063e-07,0.6060858368873596
G,2,10,2,"Left,Right",2026-01-28T08:36:19.825403,-1,0.567760705947876,0.4493562877178192,-1.342398121551014e-07,0.6045796871185303
