class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
G,8,1,2,"Left,Right",2025-12-04T18:55:09.504622,-1,0.3286513686180115,0.48471036553382874,-2.2087456841290987e-07,0.3606366515159607
G,8,2,2,"Left,Right",2025-12-04T18:55:10.059796,-1,0.32650142908096313,0.47169777750968933,-1.8792670175571402e-07,0.3588368892669678
G,8,3,2,"Left,Right",2025-12-04T18:55:10.603641,-1,0.3249192237854004,0.4664202630519867,-1.7061830703823944e-07,0.35725533962249756
G,8,4,2,"Left,Right",2025-12-04T18:55:11.146889,-1,0.3231605291366577,0.46712207794189453,-1.8369244969562715e-07,0.3546721339225769
G,8,5,2,"Left,Right",2025-12-04T18:55:11.694472,-1,0.3239467740058899,0.46780019998550415,-1.661791770857235e-07,0.3549433648586273
G,8,6,2,"Left,Right",2025-12-04T18:55:12.240714,-1,0.3261217772960663,0.46189409494400024,-1.5768564765039628e-07,0.35619375109672546
G,8,7,2,"Left,Right",2025-12-04T18:55:12.777639,-1,0.32658058404922485,0.46226930618286133,-1.644572762415919e-07,0.35896992683410645
G,8,8,2,"Left,Right",2025-12-04T18:55:13.316878,-1,0.3316899538040161,0.46329694986343384,-1.6426642446276674e-07,0.361519455909729
G,8,9,2,"Left,Right",2025-12-04T18:55:13.876149,-1,0.33226609230041504,0.4611484110355377,-1.8885042152305687e-07,0.36318540573120117
G,8,10,2,"Left,Right",2025-12-04T18:55:14.437203,-1,0.3293355107307434,0.45974811911582947,-1.6641331512801116e-07,0.3581843972206116
