class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
T,10,1,2,"Left,Right",2025-12-06T11:06:07.432811,-1,0.22742818295955658,0.29001203179359436,1.1885447293025209e-07,0.3016819655895233
T,10,2,2,"Left,Right",2025-12-06T11:06:07.986723,-1,0.2254449725151062,0.29550841450691223,3.26598126321187e-08,0.30249497294425964
T,10,3,2,"Left,Right",2025-12-06T11:06:08.552355,-1,0.23050548136234283,0.29368770122528076,4.9161823056920184e-08,0.3056368827819824
T,10,4,2,"Left,Right",2025-12-06T11:06:09.105295,-1,0.23885013163089752,0.2964704632759094,7.288394243687435e-08,0.31323733925819397
T,10,5,2,"Left,Right",2025-12-06T11:06:09.676641,-1,0.23708823323249817,0.3045651316642761,3.399328818431968e-09,0.31438297033309937
T,10,6,2,"Left,Right",2025-12-06T11:06:10.220963,-1,0.24067896604537964,0.30114081501960754,-1.6907751643202573e-08,0.3193671703338623
T,10,7,2,"Left,Right",2025-12-06T11:06:10.777263,-1,0.24547801911830902,0.30056700110435486,1.055466380961434e-08,0.322572261095047
T,10,8,2,"Left,Right",2025-12-06T11:06:11.302477,-1,0.24788430333137512,0.29969322681427,6.141249286883976e-08,0.3242031931877136
T,10,9,2,"Left,Right",2025-12-06T11:06:11.878372,-1,0.24657654762268066,0.3025888204574585,1.2620920974981686e-09,0.3234413266181946
T,10,10,2,"Left,Right",2025-12-06T11:06:12.436734,-1,0.249959796667099,0.29807379841804504,-4.042002288429103e-09,0.32391029596328735
