class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
L,10,1,1,Left,2025-12-05T22:35:31.284957,-1,0.3754626512527466,0.9072555303573608,1.1988879577984335e-07,0.4625656306743622
L,10,2,1,Left,2025-12-05T22:35:31.797497,-1,0.36855706572532654,0.9020341634750366,8.521061545252451e-08,0.4584914743900299
L,10,3,1,Left,2025-12-05T22:35:32.317805,-1,0.3719055652618408,0.9099185466766357,7.363854592767893e-08,0.4617462456226349
L,10,4,1,Left,2025-12-05T22:35:32.885244,-1,0.3720483183860779,0.9023974537849426,1.2804454740944493e-07,0.45971888303756714
L,10,5,1,Left,2025-12-05T22:35:33.394269,-1,0.3661768138408661,0.9032554626464844,8.018286479227754e-08,0.45468711853027344
L,10,6,1,Left,2025-12-05T22:35:33.984683,-1,0.3683460056781769,0.8952744603157043,1.1536191379946104e-07,0.45547178387641907
L,10,7,1,Left,2025-12-05T22:35:34.576637,-1,0.3695768117904663,0.8943509459495544,1.3515187902157777e-07,0.45553311705589294
L,10,8,1,Left,2025-12-05T22:35:35.087342,-1,0.3686586320400238,0.8937671184539795,9.289016134061967e-08,0.4553714394569397
L,10,9,1,Left,2025-12-05T22:35:35.602553,-1,0.3644833266735077,0.9053943157196045,6.414111197727834e-08,0.4546160399913788
L,10,10,1,Left,2025-12-05T22:35:36.127945,-1,0.3656373620033264,0.8983403444290161,1.1052755866103325e-07,0.45366984605789185
