class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
K,9,1,2,"Left,Right",2026-01-28T09:06:27.189329,-1,0.36159688234329224,0.31199491024017334,-3.1655164889343723e-07,0.4380447268486023
K,9,2,2,"Left,Right",2026-01-28T09:06:27.690135,-1,0.3685424327850342,0.3094254434108734,-2.821635689542745e-07,0.4428926110267639
K,9,3,2,"Left,Right",2026-01-28T09:06:28.238327,-1,0.3683004379272461,0.30670255422592163,-3.2304555475093366e-07,0.4435964822769165
K,9,4,2,"Left,Right",2026-01-28T09:06:28.783961,-1,0.3644581437110901,0.3062683045864105,-3.2799951554807194e-07,0.4396752417087555
K,9,5,2,"Left,Right",2026-01-28T09:06:29.297859,-1,0.3663700222969055,0.3074302673339844,-3.5196148928662296e-07,0.4424850344657898
K,9,6,2,"Left,Right",2026-01-28T09:06:29.841252,-1,0.363669753074646,0.3090807795524597,-3.67351333352417e-07,0.43926241993904114
K,9,7,2,"Left,Right",2026-01-28T09:06:30.375426,-1,0.35892313718795776,0.31460490822792053,-3.238548629269644e-07,0.43254774808883667
K,9,8,2,"Left,Right",2026-01-28T09:06:30.889289,-1,0.3595902919769287,0.30922558903694153,-2.6780196549225366e-07,0.43388062715530396
K,9,9,2,"Left,Right",2026-01-28T09:06:31.440247,-1,0.3562849164009094,0.31058722734451294,-2.6767472149913374e-07,0.430355966091156
K,9,10,2,"Left,Right",2026-01-28T09:06:31.980694,-1,0.35574525594711304,0.31193193793296814,-2.707613191432756e-07,0.42934608459472656
