class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
N,2,1,2,"Left,Right",2026-01-28T11:10:48.384004,-1,0.34798431396484375,0.9096884727478027,6.149675186861714e-07,0.34981390833854675
N,2,2,2,"Left,Right",2026-01-28T11:10:48.926546,-1,0.34412604570388794,0.9214667081832886,6.033372415004123e-07,0.3466547131538391
N,2,3,2,"Left,Right",2026-01-28T11:10:49.444506,-1,0.34714195132255554,0.9170360565185547,6.478227305706241e-07,0.3499721884727478
N,2,4,2,"Left,Right",2026-01-28T11:10:49.991614,-1,0.34471988677978516,0.9174755215644836,6.51016307529062e-07,0.34735459089279175
N,2,5,2,"Left,Right",2026-01-28T11:10:50.518082,-1,0.34404417872428894,0.9224028587341309,6.719168368363171e-07,0.3450637459754944
N,2,6,2,"Left,Right",2026-01-28T11:10:51.046713,-1,0.3444850444793701,0.9182986617088318,6.519139787997119e-07,0.3474278450012207
N,2,7,2,"Left,Right",2026-01-28T11:10:51.563215,-1,0.3424431085586548,0.9175351858139038,6.509713443847431e-07,0.3463592529296875
N,2,8,2,"Left,Right",2026-01-28T11:10:52.080287,-1,0.34583839774131775,0.9113467931747437,6.054913228581427e-07,0.3496812582015991
N,2,9,2,"Left,Right",2026-01-28T11:10:52.622997,-1,0.3470694124698639,0.9153059720993042,6.539797823279514e-07,0.34458428621292114
N,2,10,2,"Left,Right",2026-01-28T11:10:53.135082,-1,0.3454524278640747,0.9159507751464844,6.662900773335423e-07,0.34772276878356934
