class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
P,6,1,2,"Left,Right",2025-12-05T22:58:59.643363,-1,0.48886838555336,0.37673643231391907,4.653341534321953e-08,0.5755385756492615
P,6,2,2,"Left,Right",2025-12-05T22:59:00.183136,-1,0.4903727173805237,0.37240469455718994,1.7443815281126263e-08,0.5782219171524048
P,6,3,2,"Left,Right",2025-12-05T22:59:00.695120,-1,0.4948081374168396,0.3764875829219818,6.473985081356659e-08,0.5781065225601196
P,6,4,2,"Left,Right",2025-12-05T22:59:01.242993,-1,0.49327602982521057,0.37753477692604065,3.770546896930682e-08,0.5765378475189209
P,6,5,2,"Left,Right",2025-12-05T22:59:01.743026,-1,0.4951834976673126,0.3726397454738617,5.476876552279464e-08,0.579975962638855
P,6,6,2,"Left,Right",2025-12-05T22:59:02.297447,-1,0.49068039655685425,0.375564306974411,-1.501105129086966e-09,0.575554370880127
P,6,7,2,"Left,Right",2025-12-05T22:59:02.846466,-1,0.5013003945350647,0.37454158067703247,-1.1974559122052142e-08,0.5843743085861206
P,6,8,2,"Left,Right",2025-12-05T22:59:03.401577,-1,0.49409642815589905,0.37407270073890686,-4.162195565982074e-08,0.581687331199646
P,6,9,2,"Left,Right",2025-12-05T22:59:03.928478,-1,0.5002627968788147,0.3760000467300415,2.0226883279406138e-08,0.5886513590812683
P,6,10,2,"Left,Right",2025-12-05T22:59:04.490265,-1,0.4938541352748871,0.37608349323272705,3.456024444403738e-08,0.5836585760116577
