class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
X,7,1,3,"Right,Left,Right",2026-01-28T12:02:13.178207,-1,0.30691203474998474,0.7262650728225708,3.118875326890702e-07,0.36446624994277954
X,7,2,3,"Right,Left,Right",2026-01-28T12:02:13.679404,-1,0.3082079291343689,0.7296664118766785,2.31030554687095e-07,0.3693716824054718
X,7,3,2,"Left,Right",2026-01-28T12:02:14.255585,-1,0.2807130217552185,0.7358596324920654,8.253030614469026e-08,0.36042073369026184
X,7,4,2,"Left,Right",2026-01-28T12:02:14.828335,-1,0.2812090814113617,0.7440439462661743,6.58397922848053e-08,0.36352843046188354
X,7,5,2,"Left,Right",2026-01-28T12:02:15.358559,-1,0.28230950236320496,0.7438883781433105,1.434540592981648e-07,0.3647807240486145
X,7,6,2,"Left,Right",2026-01-28T12:02:15.952900,-1,0.31495240330696106,0.7202097177505493,3.434250288592011e-07,0.37415844202041626
X,7,7,2,"Left,Right",2026-01-28T12:02:16.527865,-1,0.2842782735824585,0.7389717102050781,1.4660842850844347e-07,0.36426106095314026
X,7,8,2,"Left,Right",2026-01-28T12:02:17.124132,-1,0.314447283744812,0.727960467338562,2.3323899256411096e-07,0.3761157989501953
X,7,9,2,"Left,Right",2026-01-28T12:02:17.631038,-1,0.29565900564193726,0.7377833127975464,2.3465190679416992e-07,0.3689112365245819
X,7,10,2,"Left,Right",2026-01-28T12:02:18.201380,-1,0.28404420614242554,0.7502058744430542,1.8689133796101487e-08,0.3659803569316864
