class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
B,1,1,2,"Left,Right",2025-12-03T18:35:33.830090,-1,0.1900753229856491,0.6071352958679199,5.417117563411011e-07,0.22569884359836578
B,1,2,2,"Left,Right",2025-12-03T18:35:34.372940,-1,0.19524027407169342,0.6016116142272949,5.557359941121831e-07,0.23353376984596252
B,1,3,2,"Left,Right",2025-12-03T18:35:34.924731,-1,0.19265343248844147,0.6037786602973938,5.49177855191374e-07,0.23039907217025757
B,1,4,2,"Left,Right",2025-12-03T18:35:35.475668,-1,0.1899881809949875,0.5989879965782166,5.46513547305949e-07,0.23107154667377472
B,1,5,2,"Left,Right",2025-12-03T18:35:36.039081,-1,0.20103871822357178,0.5989038944244385,5.450257276606862e-07,0.23768524825572968
B,1,6,2,"Left,Right",2025-12-03T18:35:36.570613,-1,0.20337948203086853,0.5957384705543518,5.467065307129815e-07,0.2434527575969696
B,1,7,2,"Left,Right",2025-12-03T18:35:37.110055,-1,0.20007187128067017,0.599417507648468,5.386921202443773e-07,0.23831456899642944
B,1,8,2,"Left,Right",2025-12-03T18:35:37.651645,-1,0.1908988654613495,0.6017860770225525,5.473640953823633e-07,0.23042835295200348
B,1,9,2,"Left,Right",2025-12-03T18:35:38.218525,-1,0.1946588009595871,0.6011513471603394,5.456521989799512e-07,0.2343972623348236
B,1,10,2,"Left,Right",2025-12-03T18:35:38.762083,-1,0.1960124671459198,0.6033067107200623,5.345280555957288e-07,0.23280203342437744
