class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
R,6,1,1,Left,2026-01-28T11:32:17.471532,-1,0.3397371768951416,0.6960569620132446,4.4197145143698435e-07,0.4054875373840332
R,6,2,1,Left,2026-01-28T11:32:18.037705,-1,0.3362330198287964,0.6981300711631775,4.300952127778146e-07,0.40241819620132446
R,6,3,1,Left,2026-01-28T11:32:18.579767,-1,0.3381306231021881,0.6983270645141602,4.490403000545484e-07,0.4030192196369171
R,6,4,1,Left,2026-01-28T11:32:19.141064,-1,0.3390454649925232,0.6969299912452698,4.312447572374367e-07,0.40468722581863403
R,6,5,1,Left,2026-01-28T11:32:19.689824,-1,0.33613917231559753,0.6959817409515381,4.2448942849659943e-07,0.4037390351295471
R,6,6,1,Left,2026-01-28T11:32:20.229690,-1,0.33961063623428345,0.6963675022125244,4.4583131852959923e-07,0.40528810024261475
R,6,7,1,Left,2026-01-28T11:32:20.772277,-1,0.3370174169540405,0.6973799467086792,4.532535342605115e-07,0.40411579608917236
R,6,8,1,Left,2026-01-28T11:32:21.316234,-1,0.33688247203826904,0.6960575580596924,4.4658395381702576e-07,0.402056485414505
R,6,9,1,Left,2026-01-28T11:32:21.864968,-1,0.3362957537174225,0.6991959810256958,4.4793651454710925e-07,0.40383613109588623
R,6,10,1,Left,2026-01-28T11:32:22.427357,-1,0.33754539489746094,0.6945700645446777,4.078566746557044e-07,0.40214428305625916
