class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
P,7,1,2,"Left,Right",2026-01-28T11:23:55.994344,-1,0.3500935435295105,0.5189461708068848,1.2527785031579697e-07,0.42746150493621826
P,7,2,2,"Left,Right",2026-01-28T11:23:56.538939,-1,0.3433437645435333,0.5102335810661316,1.0640549419349554e-07,0.42272502183914185
P,7,3,2,"Left,Right",2026-01-28T11:23:57.051863,-1,0.3496764004230499,0.512604832649231,1.299831211554192e-07,0.4262648820877075
P,7,4,2,"Left,Right",2026-01-28T11:23:57.593316,-1,0.3495074212551117,0.5125619173049927,1.1722472237352122e-07,0.4257669746875763
P,7,5,2,"Left,Right",2026-01-28T11:23:58.143352,-1,0.35160860419273376,0.5123238563537598,1.2880823874183989e-07,0.42793917655944824
P,7,6,2,"Left,Right",2026-01-28T11:23:58.660304,-1,0.3522530198097229,0.5124181509017944,1.2296105467157759e-07,0.4280310273170471
P,7,7,2,"Left,Right",2026-01-28T11:23:59.201917,-1,0.3533265292644501,0.5148200392723083,9.509804499430174e-08,0.42969387769699097
P,7,8,2,"Left,Right",2026-01-28T11:23:59.702797,-1,0.3521564304828644,0.51868736743927,1.1868396398995174e-07,0.4309254288673401
P,7,9,2,"Left,Right",2026-01-28T11:24:00.247975,-1,0.3519800007343292,0.5206807255744934,1.0874833833440789e-07,0.4297104775905609
P,7,10,2,"Left,Right",2026-01-28T11:24:00.794916,-1,0.34285223484039307,0.513115644454956,1.0467420707982455e-07,0.4185393452644348
