class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
Y,5,1,2,"Right,Right",2026-01-28T12:06:26.389893,0,0.0,0.0,0.0,0.0
Y,5,2,2,"Right,Right",2026-01-28T12:06:26.927391,0,0.0,0.0,0.0,0.0
Y,5,3,2,"Left,Right",2026-01-28T12:06:27.466263,-1,0.5949282646179199,0.5342226028442383,-2.14916838103818e-07,0.5602791905403137
Y,5,4,2,"Left,Right",2026-01-28T12:06:28.026862,-1,0.5904598832130432,0.5386720895767212,-2.8149736408522585e-07,0.5549167394638062
Y,5,5,2,"Right,Right",2026-01-28T12:06:28.561876,0,0.0,0.0,0.0,0.0
Y,5,6,2,"Right,Right",2026-01-28T12:06:29.087989,0,0.0,0.0,0.0,0.0
Y,5,7,2,"Left,Right",2026-01-28T12:06:29.634852,-1,0.590934693813324,0.5440542697906494,-2.4016239308366494e-07,0.557910144329071
Y,5,8,2,"Left,Right",2026-01-28T12:06:30.171568,-1,0.5914272665977478,0.5441694855690002,-2.508897694042389e-07,0.557328462600708
Y,5,9,2,"Left,Right",2026-01-28T12:06:30.694480,-1,0.5864570736885071,0.5424120426177979,-2.3390632009068213e-07,0.5525926351547241
Y,5,10,2,"Left,Right",2026-01-28T12:06:31.231828,-1,0.5879522562026978,0.5466499328613281,-2.9639193144248566e-07,0.5564522743225098
