class,batch,sample,hand_count,hand_types,timestamp,lm_0,lm_1,lm_2,lm_3,lm_4
F,10,1,2,"Left,Right",2026-01-27T21:30:22.729213,-1,0.5444821119308472,0.37553033232688904,5.420463935479347e-07,0.5657556653022766
F,10,2,2,"Left,Right",2026-01-27T21:30:23.253458,-1,0.5379130840301514,0.37449976801872253,5.265977165436198e-07,0.561974048614502
F,10,3,2,"Left,Right",2026-01-27T21:30:23.778873,-1,0.5406076312065125,0.37836986780166626,5.405830734162009e-07,0.562818169593811
F,10,4,2,"Left,Right",2026-01-27T21:30:24.323500,-1,0.5414999723434448,0.3776075839996338,5.384720225265482e-07,0.5661249756813049
F,10,5,2,"Left,Right",2026-01-27T21:30:24.859516,-1,0.5393688678741455,0.37934333086013794,5.568780352405156e-07,0.5596497654914856
F,10,6,2,"Left,Right",2026-01-27T21:30:25.393230,-1,0.5453055500984192,0.36963823437690735,5.325497340891161e-07,0.5681809186935425
F,10,7,2,"Left,Right",2026-01-27T21:30:25.925037,-1,0.541160523891449,0.3788209557533264,5.273136594041716e-07,0.559821605682373
F,10,8,2,"Left,Right",2026-01-27T21:30:26.477885,-1,0.5438352227210999,0.38104134798049927,5.196753249947506e-07,0.5656641125679016
F,10,9,2,"Left,Right",2026-01-27T21:30:27.012376,-1,0.543073296546936,0.3764672875404358,5.532316436074325e-07,0.5647257566452026
F,10,10,2,"Left,Right",2026-01-27T21:30:27.552511,-1,0.5386418700218201,0.3762059211730957,5.688370947609656e-07,0.5629798173904419
